ticker,current_price,1st_to_2nd_basic_training_return,1st_to_2nd_basic_training_win_rate,1st_to_2nd_basic_training_trades,1st_to_2nd_basic_testing_return,1st_to_2nd_basic_testing_win_rate,1st_to_2nd_basic_testing_trades,1st_to_2nd_rsi_filter_training_return,1st_to_2nd_rsi_filter_training_win_rate,1st_to_2nd_rsi_filter_training_trades,1st_to_2nd_rsi_filter_testing_return,1st_to_2nd_rsi_filter_testing_win_rate,1st_to_2nd_rsi_filter_testing_trades,1st_to_2nd_double_down_training_return,1st_to_2nd_double_down_training_win_rate,1st_to_2nd_double_down_training_trades,1st_to_2nd_double_down_testing_return,1st_to_2nd_double_down_testing_win_rate,1st_to_2nd_double_down_testing_trades,1st_to_2nd_double_down_double_down_triggers,1st_to_2nd_stop_loss_training_return,1st_to_2nd_stop_loss_training_win_rate,1st_to_2nd_stop_loss_training_trades,1st_to_2nd_stop_loss_testing_return,1st_to_2nd_stop_loss_testing_win_rate,1st_to_2nd_stop_loss_testing_trades,1st_to_2nd_stop_loss_stop_loss_triggers,2nd_to_3rd_basic_training_return,2nd_to_3rd_basic_training_win_rate,2nd_to_3rd_basic_training_trades,2nd_to_3rd_basic_testing_return,2nd_to_3rd_basic_testing_win_rate,2nd_to_3rd_basic_testing_trades,2nd_to_3rd_rsi_filter_training_return,2nd_to_3rd_rsi_filter_training_win_rate,2nd_to_3rd_rsi_filter_training_trades,2nd_to_3rd_rsi_filter_testing_return,2nd_to_3rd_rsi_filter_testing_win_rate,2nd_to_3rd_rsi_filter_testing_trades,2nd_to_3rd_double_down_training_return,2nd_to_3rd_double_down_training_win_rate,2nd_to_3rd_double_down_training_trades,2nd_to_3rd_double_down_testing_return,2nd_to_3rd_double_down_testing_win_rate,2nd_to_3rd_double_down_testing_trades,2nd_to_3rd_double_down_double_down_triggers,2nd_to_3rd_stop_loss_training_return,2nd_to_3rd_stop_loss_training_win_rate,2nd_to_3rd_stop_loss_training_trades,2nd_to_3rd_stop_loss_testing_return,2nd_to_3rd_stop_loss_testing_win_rate,2nd_to_3rd_stop_loss_testing_trades,2nd_to_3rd_stop_loss_stop_loss_triggers,3rd_to_4th_basic_training_return,3rd_to_4th_basic_training_win_rate,3rd_to_4th_basic_training_trades,3rd_to_4th_basic_testing_return,3rd_to_4th_basic_testing_win_rate,3rd_to_4th_basic_testing_trades,3rd_to_4th_rsi_filter_training_return,3rd_to_4th_rsi_filter_training_win_rate,3rd_to_4th_rsi_filter_training_trades,3rd_to_4th_rsi_filter_testing_return,3rd_to_4th_rsi_filter_testing_win_rate,3rd_to_4th_rsi_filter_testing_trades,3rd_to_4th_double_down_training_return,3rd_to_4th_double_down_training_win_rate,3rd_to_4th_double_down_training_trades,3rd_to_4th_double_down_testing_return,3rd_to_4th_double_down_testing_win_rate,3rd_to_4th_double_down_testing_trades,3rd_to_4th_double_down_double_down_triggers,3rd_to_4th_stop_loss_training_return,3rd_to_4th_stop_loss_training_win_rate,3rd_to_4th_stop_loss_training_trades,3rd_to_4th_stop_loss_testing_return,3rd_to_4th_stop_loss_testing_win_rate,3rd_to_4th_stop_loss_testing_trades,3rd_to_4th_stop_loss_stop_loss_triggers,last_to_1st_basic_training_return,last_to_1st_basic_training_win_rate,last_to_1st_basic_training_trades,last_to_1st_basic_testing_return,last_to_1st_basic_testing_win_rate,last_to_1st_basic_testing_trades,last_to_1st_rsi_filter_training_return,last_to_1st_rsi_filter_training_win_rate,last_to_1st_rsi_filter_training_trades,last_to_1st_rsi_filter_testing_return,last_to_1st_rsi_filter_testing_win_rate,last_to_1st_rsi_filter_testing_trades,last_to_1st_double_down_training_return,last_to_1st_double_down_training_win_rate,last_to_1st_double_down_training_trades,last_to_1st_double_down_testing_return,last_to_1st_double_down_testing_win_rate,last_to_1st_double_down_testing_trades,last_to_1st_double_down_double_down_triggers,last_to_1st_stop_loss_training_return,last_to_1st_stop_loss_training_win_rate,last_to_1st_stop_loss_training_trades,last_to_1st_stop_loss_testing_return,last_to_1st_stop_loss_testing_win_rate,last_to_1st_stop_loss_testing_trades,last_to_1st_stop_loss_stop_loss_triggers
ASPI,8.77,21.800370753923286,100.0,3,18.894540541658422,100.0,3,21.800370753923286,100.0,3.0,18.894540541658422,100.0,3.0,21.800370753923286,100.0,3,18.894540541658422,100.0,3,0,21.800370753923286,100.0,3,18.894540541658422,100.0,3,0,1.4655196901897725,66.66666666666666,3,-0.2780011257947024,33.33333333333333,3,1.4655196901897725,66.66666666666666,3.0,8.52270725101688,50.0,2.0,3.0087979618567613,66.66666666666666,3,1.6402772107261285,33.33333333333333,3,1,3.609470685595591,66.66666666666666,3,1.3159004681068887,33.33333333333333,3,1,1.9965183769133075,66.66666666666666,3,0.6017218572950555,66.66666666666666,3,-0.06373307292791708,50.0,2,0.6017218572950555,66.66666666666666,3,1.9965183769133075,66.66666666666666,3,0.6017218572950555,66.66666666666666,3,0,1.9965183769133075,66.66666666666666,3,0.6017218572950555,66.66666666666666,3,0,-2.0742620581591193,33.33333333333333,3,-9.632758515637446,0.0,3,-2.0742620581591193,33.33333333333333,3.0,-9.632758515637446,0.0,3.0,-2.0742620581591193,33.33333333333333,3,-7.162993796897989,0.0,3,2,-2.0742620581591193,33.33333333333333,3,-10.721867426528533,0.0,3,1
ALMU,15.44,7.505586519786743,100.0,3,5.214432750364747,66.66666666666666,3,7.505586519786743,100.0,3.0,1.583061176673107,50.0,2.0,7.505586519786743,100.0,3,5.214432750364747,66.66666666666666,3,0,7.505586519786743,100.0,3,5.214432750364747,66.66666666666666,3,0,2.138042535737774,66.66666666666666,3,-9.121734073415544,33.33333333333333,3,4.894985784101782,100.0,2.0,-3.6447223222445237,50.0,2.0,3.5372964588075817,100.0,3,-6.4745027057475895,33.33333333333333,3,2,2.138042535737774,66.66666666666666,3,-8.693961779897935,33.33333333333333,3,1,20.112089334767074,66.66666666666666,3,11.83709732819247,66.66666666666666,3,20.112089334767074,66.66666666666666,3,11.83709732819247,66.66666666666666,3,20.112089334767074,66.66666666666666,3,13.382212582976983,66.66666666666666,3,1,20.112089334767074,66.66666666666666,3,11.83709732819247,66.66666666666666,3,0,2.713963993885317,66.66666666666666,3,-4.024599915018162,33.33333333333333,3,-15.117891816920942,0.0,1.0,-0.42125927352558,50.0,2.0,4.0926552055862375,66.66666666666666,3,-2.793837782581465,33.33333333333333,3,1,2.713963993885317,66.66666666666666,3,-4.024599915018162,33.33333333333333,3,0
ALGN,131.56,2.577317906782661,66.66666666666666,3,0.6805453895277442,66.66666666666666,3,2.577317906782661,66.66666666666666,3.0,0.6805453895277442,66.66666666666666,3.0,2.577317906782661,66.66666666666666,3,0.6805453895277442,66.66666666666666,3,0,2.577317906782661,66.66666666666666,3,0.6805453895277442,66.66666666666666,3,0,1.859523211603128,66.66666666666666,3,1.074095301844304,66.66666666666666,3,1.859523211603128,66.66666666666666,3.0,1.074095301844304,66.66666666666666,3.0,1.859523211603128,66.66666666666666,3,1.074095301844304,66.66666666666666,3,0,1.859523211603128,66.66666666666666,3,1.074095301844304,66.66666666666666,3,0,0.7357929101403791,66.66666666666666,3,3.3732116176339026,100.0,3,0.7357929101403791,66.66666666666666,3,3.3732116176339026,100.0,3,1.8374686746382487,66.66666666666666,3,3.3732116176339026,100.0,3,0,0.7357929101403791,66.66666666666666,3,3.3732116176339026,100.0,3,0,-1.80418729327084,0.0,3,-12.169823452368922,33.33333333333333,3,-1.80418729327084,0.0,3.0,-12.169823452368922,33.33333333333333,3.0,-1.80418729327084,0.0,3,-7.015607980440772,33.33333333333333,3,1,-1.80418729327084,0.0,3,-13.57915787970615,33.33333333333333,3,1
AMPX,8.13,-0.9496471317006154,33.33333333333333,3,19.180796517457132,100.0,3,-0.9496471317006154,33.33333333333333,3.0,10.653785869303109,100.0,2.0,1.1574964304083035,33.33333333333333,3,19.180796517457132,100.0,3,0,1.329555147501664,33.33333333333333,3,19.180796517457132,100.0,3,0,1.1234925453482438,33.33333333333333,3,15.933008209734318,66.66666666666666,3,1.1234925453482438,33.33333333333333,3.0,11.640968481020497,50.0,2.0,2.822457480827699,33.33333333333333,3,15.933008209734318,66.66666666666666,3,0,2.0916806504658125,33.33333333333333,3,15.933008209734318,66.66666666666666,3,0,25.979761728959158,100.0,3,-3.332146052109012,33.33333333333333,3,25.979761728959158,100.0,3,6.518723994452147,100.0,1,25.979761728959158,100.0,3,-1.412829281564371,33.33333333333333,3,2,25.979761728959158,100.0,3,-3.332146052109012,33.33333333333333,3,0,-8.413755472364972,0.0,3,1.2017076087818257,33.33333333333333,3,-8.413755472364972,0.0,3.0,6.32608372921616,50.0,2.0,-5.385770788003058,0.0,3,3.9107750485619803,33.33333333333333,3,1,-9.594857834569693,0.0,3,-1.251046713695055,33.33333333333333,3,1
BLBX,6.65,4.980686449739398,100.0,3,13.201543263615392,66.66666666666666,3,4.980686449739398,100.0,3.0,11.584493113244871,50.0,2.0,4.980686449739398,100.0,3,14.258341786533101,100.0,3,1,4.980686449739398,100.0,3,13.201543263615392,66.66666666666666,3,0,8.54610322127783,100.0,3,8.648416437724899,33.33333333333333,3,8.54610322127783,100.0,3.0,15.070130325521596,50.0,2.0,8.54610322127783,100.0,3,10.805150684342655,33.33333333333333,3,2,8.54610322127783,100.0,3,8.648416437724899,33.33333333333333,3,0,10.280508421411154,66.66666666666666,3,-12.193715757999081,0.0,3,10.280508421411154,66.66666666666666,3,-10.663454992930824,0.0,2,10.280508421411154,66.66666666666666,3,-6.755578739299402,0.0,3,3,10.280508421411154,66.66666666666666,3,-12.377460739658014,0.0,3,2,-6.750582420906656,33.33333333333333,3,8.781343439879864,66.66666666666666,3,-8.512970405553528,50.0,2.0,8.781343439879864,66.66666666666666,3.0,-5.702835077694561,33.33333333333333,3,8.781343439879864,66.66666666666666,3,0,-6.750582420906656,33.33333333333333,3,8.781343439879864,66.66666666666666,3,0
BLMN,6.78,13.156238181221605,100.0,3,-5.260902732604539,66.66666666666666,3,13.156238181221605,100.0,3.0,-5.260902732604539,66.66666666666666,3.0,14.781433978955967,100.0,3,-1.8748703677171445,66.66666666666666,3,1,13.156238181221605,100.0,3,-4.219236065937871,66.66666666666666,3,1,-2.406509167353978,33.33333333333333,3,6.658106828511926,66.66666666666666,3,-2.406509167353978,33.33333333333333,3.0,6.658106828511926,66.66666666666666,3.0,-0.4955950995771614,33.33333333333333,3,7.619853587120782,66.66666666666666,3,1,-2.335207919582144,33.33333333333333,3,6.658106828511926,66.66666666666666,3,0,-1.600302712772154,33.33333333333333,3,-0.38117485151383085,33.33333333333333,3,-1.600302712772154,33.33333333333333,3,-0.38117485151383085,33.33333333333333,3,-0.260998524305952,33.33333333333333,3,-0.38117485151383085,33.33333333333333,3,0,-1.600302712772154,33.33333333333333,3,-0.38117485151383085,33.33333333333333,3,0,-5.46017807772833,0.0,3,0.7094506872777412,33.33333333333333,3,-5.46017807772833,0.0,3.0,0.7094506872777412,33.33333333333333,3.0,-5.46017807772833,0.0,3,1.6454153950746624,33.33333333333333,3,1,-5.46017807772833,0.0,3,0.7094506872777412,33.33333333333333,3,0
BHVN,13.93,-6.524914254686443,33.33333333333333,3,0.9759743574502971,66.66666666666666,3,-6.524914254686443,33.33333333333333,3.0,0.9759743574502971,66.66666666666666,3.0,-4.086467490081053,33.33333333333333,3,0.9759743574502971,66.66666666666666,3,0,-6.981737125302416,33.33333333333333,3,0.9759743574502971,66.66666666666666,3,0,-1.6755951473339756,66.66666666666666,3,1.8795058603231993,33.33333333333333,3,-1.6755951473339756,66.66666666666666,3.0,1.8795058603231993,33.33333333333333,3.0,1.651397491970556,66.66666666666666,3,3.2227734329528883,33.33333333333333,3,1,-1.5621061719772957,66.66666666666666,3,1.8795058603231993,33.33333333333333,3,0,2.613436868502793,66.66666666666666,3,-5.643221478484296,0.0,3,2.613436868502793,66.66666666666666,3,-5.643221478484296,0.0,3,2.613436868502793,66.66666666666666,3,-4.295212566654384,0.0,3,1,2.613436868502793,66.66666666666666,3,-5.643221478484296,0.0,3,0,-6.411634108870526,66.66666666666666,3,5.603726603506659,66.66666666666666,3,-6.411634108870526,66.66666666666666,3.0,5.603726603506659,66.66666666666666,3.0,-4.467940429464263,66.66666666666666,3,5.603726603506659,66.66666666666666,3,0,-2.7510683850768487,66.66666666666666,3,5.603726603506659,66.66666666666666,3,0
ARQQ,33.71,2.2715636767671845,33.33333333333333,3,3.8871762357094233,66.66666666666666,3,2.2715636767671845,33.33333333333333,3.0,3.8871762357094233,66.66666666666666,3.0,2.2715636767671845,33.33333333333333,3,5.242283236515752,66.66666666666666,3,1,2.2715636767671845,33.33333333333333,3,3.8871762357094233,66.66666666666666,3,0,49.99467129011521,66.66666666666666,3,7.6715638184903545,66.66666666666666,3,49.99467129011521,66.66666666666666,3.0,7.6715638184903545,66.66666666666666,3.0,51.391066601611676,66.66666666666666,3,7.6715638184903545,66.66666666666666,3,0,49.99467129011521,66.66666666666666,3,7.6715638184903545,66.66666666666666,3,0,1.9356241131098717,66.66666666666666,3,5.440406226615334,33.33333333333333,3,-1.4846973284810492,50.0,2,5.440406226615334,33.33333333333333,3,5.621803604241216,66.66666666666666,3,8.226142763722917,66.66666666666666,3,2,-0.08929800527018965,66.66666666666666,3,3.1641835259078603,33.33333333333333,3,1,-5.484465241659483,33.33333333333333,3,-5.647364033652082,0.0,3,-0.7456372564286196,50.0,2.0,-5.647364033652082,0.0,3.0,-3.410370637077077,33.33333333333333,3,-3.1735518804510345,33.33333333333333,3,2,-5.042546049740289,33.33333333333333,3,-5.647364033652082,0.0,3,0
AMSC,56.32,2.631827064137197,66.66666666666666,3,3.287983309557024,66.66666666666666,3,2.631827064137197,66.66666666666666,3.0,,,,2.631827064137197,66.66666666666666,3,3.287983309557024,66.66666666666666,3,0,2.631827064137197,66.66666666666666,3,3.287983309557024,66.66666666666666,3,0,6.159366941915343,66.66666666666666,3,-1.3562976290693207,66.66666666666666,3,6.159366941915343,66.66666666666666,3.0,2.511984659635671,100.0,1.0,6.159366941915343,66.66666666666666,3,0.4918084360921083,66.66666666666666,3,1,6.159366941915343,66.66666666666666,3,-1.7491655650016267,66.66666666666666,3,1,11.267553030149577,100.0,3,1.8822820260627973,66.66666666666666,3,11.610537945870572,100.0,2,1.0976547175811926,50.0,2,11.267553030149577,100.0,3,3.3575545888559986,66.66666666666666,3,1,11.267553030149577,100.0,3,1.8822820260627973,66.66666666666666,3,0,-0.279313350630827,66.66666666666666,3,11.650045471421882,66.66666666666666,3,-3.048626709656981,50.0,2.0,-1.653892698668819,0.0,1.0,1.0096020309317701,66.66666666666666,3,11.650045471421882,66.66666666666666,3,0,-0.279313350630827,66.66666666666666,3,11.650045471421882,66.66666666666666,3,0
BGM,7.3825,-0.35452165014585396,66.66666666666666,3,-8.578898017917652,33.33333333333333,3,-0.35452165014585396,66.66666666666666,3.0,-8.578898017917652,33.33333333333333,3.0,-0.35452165014585396,66.66666666666666,3,-7.289392135799243,33.33333333333333,3,1,-0.35452165014585396,66.66666666666666,3,-8.578898017917652,33.33333333333333,3,0,6.0991886584675,100.0,3,15.15783805713029,100.0,3,6.0991886584675,100.0,3.0,15.15783805713029,100.0,3.0,6.0991886584675,100.0,3,15.15783805713029,100.0,3,0,6.0991886584675,100.0,3,15.15783805713029,100.0,3,0,9.019400390994724,100.0,3,-4.65769216826208,0.0,3,9.019400390994724,100.0,3,-4.65769216826208,0.0,3,11.432944205612479,100.0,3,-2.161463330009322,33.33333333333333,3,2,2.5093092451613885,66.66666666666666,3,-4.65769216826208,0.0,3,0,-5.014229626323367,33.33333333333333,3,-9.668070687329438,0.0,3,-5.014229626323367,33.33333333333333,3.0,-9.668070687329438,0.0,3.0,-5.014229626323367,33.33333333333333,3,-6.445589440155158,0.0,3,2,-5.014229626323367,33.33333333333333,3,-9.302864844035943,0.0,3,1
ASTH,29.83,4.387996423133756,66.66666666666666,3,12.774850352932958,100.0,3,4.387996423133756,66.66666666666666,3.0,12.774850352932958,100.0,3.0,4.387996423133756,66.66666666666666,3,12.774850352932958,100.0,3,0,4.387996423133756,66.66666666666666,3,12.774850352932958,100.0,3,0,-4.29829455865142,33.33333333333333,3,-1.7560908996323397,33.33333333333333,3,-4.29829455865142,33.33333333333333,3.0,-1.7560908996323397,33.33333333333333,3.0,-2.282679993625741,33.33333333333333,3,-1.7560908996323397,33.33333333333333,3,0,-4.29829455865142,33.33333333333333,3,-1.7560908996323397,33.33333333333333,3,0,0.40190166575974945,66.66666666666666,3,1.0451401044165574,66.66666666666666,3,0.40190166575974945,66.66666666666666,3,1.0451401044165574,66.66666666666666,3,1.8395190207234091,66.66666666666666,3,1.0451401044165574,66.66666666666666,3,0,0.40190166575974945,66.66666666666666,3,1.0451401044165574,66.66666666666666,3,0,-0.687085787616183,33.33333333333333,3,-1.301008408725652,33.33333333333333,3,-0.687085787616183,33.33333333333333,3.0,-1.301008408725652,33.33333333333333,3.0,-0.687085787616183,33.33333333333333,3,-1.301008408725652,33.33333333333333,3,0,-0.687085787616183,33.33333333333333,3,-1.301008408725652,33.33333333333333,3,0
BRBR,38.07,-6.098074308090658,33.33333333333333,3,-9.856059821188508,33.33333333333333,3,-6.098074308090658,33.33333333333333,3.0,-9.856059821188508,33.33333333333333,3.0,-2.8237184754598665,33.33333333333333,3,-6.090947364366954,33.33333333333333,3,1,-7.50059885227018,33.33333333333333,3,-9.650988978533773,33.33333333333333,3,1,1.7378109621106475,66.66666666666666,3,0.5012226376327942,33.33333333333333,3,1.7378109621106475,66.66666666666666,3.0,0.5012226376327942,33.33333333333333,3.0,1.7378109621106475,66.66666666666666,3,0.5012226376327942,33.33333333333333,3,0,1.7378109621106475,66.66666666666666,3,0.5012226376327942,33.33333333333333,3,0,0.2004570019540773,66.66666666666666,3,-2.8797556061919267,33.33333333333333,3,0.2004570019540773,66.66666666666666,3,-2.8797556061919267,33.33333333333333,3,1.6477546292172527,66.66666666666666,3,-0.8014187562756009,33.33333333333333,3,2,0.2004570019540773,66.66666666666666,3,-2.8797556061919267,33.33333333333333,3,0,0.6447758022945962,66.66666666666666,3,1.0552287558432651,33.33333333333333,3,0.6447758022945962,66.66666666666666,3.0,1.0552287558432651,33.33333333333333,3.0,0.6447758022945962,66.66666666666666,3,1.0552287558432651,33.33333333333333,3,0,0.6447758022945962,66.66666666666666,3,1.0552287558432651,33.33333333333333,3,0
AAOI,27.07,2.1157190004694804,66.66666666666666,3,4.76475193621301,66.66666666666666,3,2.1157190004694804,66.66666666666666,3.0,4.76475193621301,66.66666666666666,3.0,3.8518336453828526,66.66666666666666,3,4.76475193621301,66.66666666666666,3,0,4.7492780674371256,66.66666666666666,3,4.76475193621301,66.66666666666666,3,0,13.995949827454384,66.66666666666666,3,7.426296697894741,66.66666666666666,3,13.995949827454384,66.66666666666666,3.0,13.283876306377625,100.0,2.0,14.797816047850956,66.66666666666666,3,7.426296697894741,66.66666666666666,3,0,13.995949827454384,66.66666666666666,3,7.426296697894741,66.66666666666666,3,0,11.241706780934322,66.66666666666666,3,4.8509186547984955,33.33333333333333,3,11.241706780934322,66.66666666666666,3,4.8509186547984955,33.33333333333333,3,12.5095099458565,100.0,3,7.681389736789185,33.33333333333333,3,2,11.241706780934322,66.66666666666666,3,4.8509186547984955,33.33333333333333,3,0,-10.921540328864785,33.33333333333333,3,-4.387409761795579,33.33333333333333,3,-10.921540328864785,33.33333333333333,3.0,-4.387409761795579,33.33333333333333,3.0,-7.460994704560669,33.33333333333333,3,-2.9542188337142754,33.33333333333333,3,1,-7.447056072621571,33.33333333333333,3,-4.387409761795579,33.33333333333333,3,0
ANIK,8.67,-7.501582126987446,0.0,3,0.29548282006737203,66.66666666666666,3,-7.501582126987446,0.0,3.0,0.29548282006737203,66.66666666666666,3.0,-7.501582126987446,0.0,3,1.3056461978586271,66.66666666666666,3,1,-7.501582126987446,0.0,3,0.29548282006737203,66.66666666666666,3,0,0.4201055860295248,66.66666666666666,3,-1.6659472462366958,33.33333333333333,3,0.4201055860295248,66.66666666666666,3.0,-1.6659472462366958,33.33333333333333,3.0,1.7440928570366623,100.0,3,-1.6659472462366958,33.33333333333333,3,0,0.4201055860295248,66.66666666666666,3,-1.6659472462366958,33.33333333333333,3,0,-2.938486324624454,33.33333333333333,3,3.1133412568027445,66.66666666666666,3,-2.938486324624454,33.33333333333333,3,3.1133412568027445,66.66666666666666,3,-2.938486324624454,33.33333333333333,3,3.1133412568027445,66.66666666666666,3,0,-2.938486324624454,33.33333333333333,3,3.1133412568027445,66.66666666666666,3,0,-1.580100234872523,33.33333333333333,3,-6.733969917815475,66.66666666666666,3,-1.580100234872523,33.33333333333333,3.0,-6.733969917815475,66.66666666666666,3.0,-1.580100234872523,33.33333333333333,3,-2.68289781510885,66.66666666666666,3,1,-1.580100234872523,33.33333333333333,3,-8.249121432966987,66.66666666666666,3,1
AVTX,10.655,-6.534171495334303,33.33333333333333,3,2.7918901547876556,100.0,3,-6.534171495334303,33.33333333333333,3.0,3.9927404718693316,100.0,2.0,-2.248983590212786,66.66666666666666,3,3.989771553994491,100.0,3,1,-6.756430607035644,33.33333333333333,3,2.7918901547876556,100.0,3,0,-3.6918789520761472,33.33333333333333,3,13.018067265676159,100.0,3,-3.6918789520761472,33.33333333333333,3.0,19.221715001790198,100.0,2.0,-0.9846555126360066,33.33333333333333,3,13.018067265676159,100.0,3,0,-3.6918789520761472,33.33333333333333,3,13.018067265676159,100.0,3,0,-1.0079994141855548,33.33333333333333,3,1.809496181623962,66.66666666666666,3,-1.0079994141855548,33.33333333333333,3,3.9045553145336163,100.0,1,-1.0079994141855548,33.33333333333333,3,1.809496181623962,66.66666666666666,3,0,-1.0079994141855548,33.33333333333333,3,1.809496181623962,66.66666666666666,3,0,-0.597687853331467,66.66666666666666,3,9.156672006627232,33.33333333333333,3,-0.597687853331467,66.66666666666666,3.0,-4.4260862149831635,0.0,2.0,1.7336445564987113,66.66666666666666,3,9.156672006627232,33.33333333333333,3,0,2.856327960234909,66.66666666666666,3,9.156672006627232,33.33333333333333,3,0
ATEC,15.26,-4.577331006669228,66.66666666666666,3,-0.08206206922171022,33.33333333333333,3,-4.577331006669228,66.66666666666666,3.0,-1.6362067554801818,0.0,2.0,-2.903427585982605,66.66666666666666,3,-0.08206206922171022,33.33333333333333,3,0,-1.5075130224258135,66.66666666666666,3,-0.08206206922171022,33.33333333333333,3,0,2.7291075051183213,100.0,3,-3.190300870663066,33.33333333333333,3,2.7291075051183213,100.0,3.0,-6.547853394767442,0.0,2.0,2.7291075051183213,100.0,3,-3.190300870663066,33.33333333333333,3,0,2.7291075051183213,100.0,3,-3.190300870663066,33.33333333333333,3,0,2.2486809394148772,66.66666666666666,3,2.3366850052176997,33.33333333333333,3,6.0975033738191655,100.0,2,3.5680792102225127,50.0,2,2.2486809394148772,66.66666666666666,3,2.3366850052176997,33.33333333333333,3,0,2.2486809394148772,66.66666666666666,3,2.3366850052176997,33.33333333333333,3,0,2.0642093755301274,33.33333333333333,3,10.114957755708426,33.33333333333333,3,2.0642093755301274,33.33333333333333,3.0,15.677487138613143,50.0,2.0,2.0642093755301274,33.33333333333333,3,11.35612707959975,33.33333333333333,3,1,2.0642093755301274,33.33333333333333,3,10.114957755708426,33.33333333333333,3,0
BETR,24.99,1.947715663371243,33.33333333333333,3,-0.547394297456686,66.66666666666666,3,1.947715663371243,33.33333333333333,3.0,-0.547394297456686,66.66666666666666,3.0,2.977885567136681,66.66666666666666,3,1.5630310881944756,100.0,3,1,1.947715663371243,33.33333333333333,3,-3.18895307867808,66.66666666666666,3,1,9.810344300157546,66.66666666666666,3,13.4359097481672,66.66666666666666,3,9.810344300157546,66.66666666666666,3.0,13.4359097481672,66.66666666666666,3.0,9.810344300157546,66.66666666666666,3,13.4359097481672,66.66666666666666,3,0,9.810344300157546,66.66666666666666,3,13.4359097481672,66.66666666666666,3,0,5.2942539206790835,66.66666666666666,3,1.5674410902256195,66.66666666666666,3,5.2942539206790835,66.66666666666666,3,1.5674410902256195,66.66666666666666,3,6.276291126994502,100.0,3,2.8886057460564083,66.66666666666666,3,1,5.2942539206790835,66.66666666666666,3,1.5674410902256195,66.66666666666666,3,0,-4.990444132815164,0.0,3,6.306666712834858,66.66666666666666,3,-4.990444132815164,0.0,3.0,3.491560262685734,50.0,2.0,-4.990444132815164,0.0,3,7.48690880827922,100.0,3,1,-4.990444132815164,0.0,3,6.306666712834858,66.66666666666666,3,0
CEP,21.075,-6.057945387551796,0.0,3,9.553712384789538,66.66666666666666,3,-6.057945387551796,0.0,3.0,9.553712384789538,66.66666666666666,3.0,-6.057945387551796,0.0,3,11.59185244388236,66.66666666666666,3,2,-6.057945387551796,0.0,3,9.553712384789538,66.66666666666666,3,0,10.434873422479301,100.0,3,-12.62966953778247,0.0,3,10.434873422479301,100.0,3.0,-12.62966953778247,0.0,3.0,10.434873422479301,100.0,3,-9.85274695133524,0.0,3,2,10.434873422479301,100.0,3,-9.152862918646834,0.0,3,1,65.46304789471179,100.0,3,-9.83615635808381,0.0,3,65.46304789471179,100.0,3,-9.83615635808381,0.0,3,65.46304789471179,100.0,3,-7.559534819290808,0.0,3,2,65.46304789471179,100.0,3,-9.83615635808381,0.0,3,0,6.552122675115487,66.66666666666666,3,-0.6883988348100479,33.33333333333333,3,10.792104588567037,100.0,1.0,-0.6883988348100479,33.33333333333333,3.0,6.552122675115487,66.66666666666666,3,-0.6883988348100479,33.33333333333333,3,0,6.552122675115487,66.66666666666666,3,-0.6883988348100479,33.33333333333333,3,0
AARD,8.59,-6.451171793397282,33.33333333333333,3,-6.28709142733216,33.33333333333333,3,0.0247348472175144,50.0,2.0,-6.28709142733216,33.33333333333333,3.0,-0.6079755833929313,66.66666666666666,3,-4.843700189316174,33.33333333333333,3,1,-10.907743502002608,33.33333333333333,3,-6.28709142733216,33.33333333333333,3,0,-7.0769281455271225,0.0,3,-4.794072534248183,0.0,3,-7.0769281455271225,0.0,3.0,-4.794072534248183,0.0,3.0,-2.785910669400151,33.33333333333333,3,-3.949830697804449,0.0,3,1,-11.148638871750151,0.0,3,-4.794072534248183,0.0,3,0,12.023444945695564,33.33333333333333,3,7.537949279328591,66.66666666666666,3,12.023444945695564,33.33333333333333,3,7.537949279328591,66.66666666666666,3,12.023444945695564,33.33333333333333,3,8.553961958275293,66.66666666666666,3,1,12.023444945695564,33.33333333333333,3,7.537949279328591,66.66666666666666,3,0,7.73867296532021,100.0,3,-2.3284808104062367,33.33333333333333,3,7.73867296532021,100.0,3.0,-2.3284808104062367,33.33333333333333,3.0,7.73867296532021,100.0,3,0.5789493359106542,66.66666666666666,3,2,7.73867296532021,100.0,3,-3.5312299512997085,33.33333333333333,3,1
