ticker,current_price,1st_to_2nd_basic_training_return,1st_to_2nd_basic_training_avg,1st_to_2nd_basic_training_win_rate,1st_to_2nd_basic_training_trades,1st_to_2nd_basic_testing_return,1st_to_2nd_basic_testing_avg,1st_to_2nd_basic_testing_win_rate,1st_to_2nd_basic_testing_trades,1st_to_2nd_rsi_filter_training_return,1st_to_2nd_rsi_filter_training_avg,1st_to_2nd_rsi_filter_training_win_rate,1st_to_2nd_rsi_filter_training_trades,1st_to_2nd_rsi_filter_testing_return,1st_to_2nd_rsi_filter_testing_avg,1st_to_2nd_rsi_filter_testing_win_rate,1st_to_2nd_rsi_filter_testing_trades,1st_to_2nd_double_down_training_return,1st_to_2nd_double_down_training_avg,1st_to_2nd_double_down_training_win_rate,1st_to_2nd_double_down_training_trades,1st_to_2nd_double_down_testing_return,1st_to_2nd_double_down_testing_avg,1st_to_2nd_double_down_testing_win_rate,1st_to_2nd_double_down_testing_trades,1st_to_2nd_stop_loss_training_return,1st_to_2nd_stop_loss_training_avg,1st_to_2nd_stop_loss_training_win_rate,1st_to_2nd_stop_loss_training_trades,1st_to_2nd_stop_loss_testing_return,1st_to_2nd_stop_loss_testing_avg,1st_to_2nd_stop_loss_testing_win_rate,1st_to_2nd_stop_loss_testing_trades,2nd_to_3rd_basic_training_return,2nd_to_3rd_basic_training_avg,2nd_to_3rd_basic_training_win_rate,2nd_to_3rd_basic_training_trades,2nd_to_3rd_basic_testing_return,2nd_to_3rd_basic_testing_avg,2nd_to_3rd_basic_testing_win_rate,2nd_to_3rd_basic_testing_trades,2nd_to_3rd_rsi_filter_training_return,2nd_to_3rd_rsi_filter_training_avg,2nd_to_3rd_rsi_filter_training_win_rate,2nd_to_3rd_rsi_filter_training_trades,2nd_to_3rd_rsi_filter_testing_return,2nd_to_3rd_rsi_filter_testing_avg,2nd_to_3rd_rsi_filter_testing_win_rate,2nd_to_3rd_rsi_filter_testing_trades,2nd_to_3rd_double_down_training_return,2nd_to_3rd_double_down_training_avg,2nd_to_3rd_double_down_training_win_rate,2nd_to_3rd_double_down_training_trades,2nd_to_3rd_double_down_testing_return,2nd_to_3rd_double_down_testing_avg,2nd_to_3rd_double_down_testing_win_rate,2nd_to_3rd_double_down_testing_trades,2nd_to_3rd_stop_loss_training_return,2nd_to_3rd_stop_loss_training_avg,2nd_to_3rd_stop_loss_training_win_rate,2nd_to_3rd_stop_loss_training_trades,2nd_to_3rd_stop_loss_testing_return,2nd_to_3rd_stop_loss_testing_avg,2nd_to_3rd_stop_loss_testing_win_rate,2nd_to_3rd_stop_loss_testing_trades,3rd_to_4th_basic_training_return,3rd_to_4th_basic_training_avg,3rd_to_4th_basic_training_win_rate,3rd_to_4th_basic_training_trades,3rd_to_4th_basic_testing_return,3rd_to_4th_basic_testing_avg,3rd_to_4th_basic_testing_win_rate,3rd_to_4th_basic_testing_trades,3rd_to_4th_rsi_filter_training_return,3rd_to_4th_rsi_filter_training_avg,3rd_to_4th_rsi_filter_training_win_rate,3rd_to_4th_rsi_filter_training_trades,3rd_to_4th_rsi_filter_testing_return,3rd_to_4th_rsi_filter_testing_avg,3rd_to_4th_rsi_filter_testing_win_rate,3rd_to_4th_rsi_filter_testing_trades,3rd_to_4th_double_down_training_return,3rd_to_4th_double_down_training_avg,3rd_to_4th_double_down_training_win_rate,3rd_to_4th_double_down_training_trades,3rd_to_4th_double_down_testing_return,3rd_to_4th_double_down_testing_avg,3rd_to_4th_double_down_testing_win_rate,3rd_to_4th_double_down_testing_trades,3rd_to_4th_stop_loss_training_return,3rd_to_4th_stop_loss_training_avg,3rd_to_4th_stop_loss_training_win_rate,3rd_to_4th_stop_loss_training_trades,3rd_to_4th_stop_loss_testing_return,3rd_to_4th_stop_loss_testing_avg,3rd_to_4th_stop_loss_testing_win_rate,3rd_to_4th_stop_loss_testing_trades,last_to_1st_basic_training_return,last_to_1st_basic_training_avg,last_to_1st_basic_training_win_rate,last_to_1st_basic_training_trades,last_to_1st_basic_testing_return,last_to_1st_basic_testing_avg,last_to_1st_basic_testing_win_rate,last_to_1st_basic_testing_trades,last_to_1st_rsi_filter_training_return,last_to_1st_rsi_filter_training_avg,last_to_1st_rsi_filter_training_win_rate,last_to_1st_rsi_filter_training_trades,last_to_1st_rsi_filter_testing_return,last_to_1st_rsi_filter_testing_avg,last_to_1st_rsi_filter_testing_win_rate,last_to_1st_rsi_filter_testing_trades,last_to_1st_double_down_training_return,last_to_1st_double_down_training_avg,last_to_1st_double_down_training_win_rate,last_to_1st_double_down_training_trades,last_to_1st_double_down_testing_return,last_to_1st_double_down_testing_avg,last_to_1st_double_down_testing_win_rate,last_to_1st_double_down_testing_trades,last_to_1st_stop_loss_training_return,last_to_1st_stop_loss_training_avg,last_to_1st_stop_loss_training_win_rate,last_to_1st_stop_loss_training_trades,last_to_1st_stop_loss_testing_return,last_to_1st_stop_loss_testing_avg,last_to_1st_stop_loss_testing_win_rate,last_to_1st_stop_loss_testing_trades
MRVL,74.79,-24.64859822920942,-6.232594307553449,25.0,4,18.621270661308298,5.961726042937346,100.0,3,-24.64859822920942,-6.232594307553449,25.0,4.0,18.621270661308298,5.961726042937346,100.0,3.0,-18.190995964999612,-4.593334204524556,25.0,4,22.935312358295935,7.223288204505842,100.0,3,-17.06411877580716,-4.3072768194956605,25.0,4,18.621270661308298,5.961726042937346,100.0,3,3.567622039613605,1.0753983968779097,50.0,4,-0.4627968147167816,-0.13263990038180265,66.66666666666666,3,3.567622039613605,1.0753983968779097,50.0,4.0,-0.4627968147167816,-0.13263990038180265,66.66666666666666,3.0,8.020598854076866,2.097788374352062,50.0,4,-0.4627968147167816,-0.13263990038180265,66.66666666666666,3,3.567622039613605,1.0753983968779097,50.0,4,-0.4627968147167816,-0.13263990038180265,66.66666666666666,3,-9.122748009537807,-1.3653128816775206,50.0,4,6.535395117288401,2.1420627557072494,100.0,3,-9.122748009537807,-1.3653128816775206,50.0,4,6.535395117288401,2.1420627557072494,100.0,3.0,-9.122748009537807,-1.3653128816775206,50.0,4,6.535395117288401,2.1420627557072494,100.0,3,-9.122748009537807,-1.3653128816775206,50.0,4,6.535395117288401,2.1420627557072494,100.0,3,-13.219704081774475,-2.6827735348707877,50.0,4,-10.234839326426115,-3.4745380415990965,33.33333333333333,3,-13.219704081774475,-2.6827735348707877,50.0,4,-10.234839326426115,-3.4745380415990965,33.33333333333333,3.0,-3.788210500118172,-0.42333204300936944,50.0,4,-10.234839326426115,-3.4745380415990965,33.33333333333333,3,-11.379553335285241,-2.2180610438075643,50.0,4,-10.234839326426115,-3.4745380415990965,33.33333333333333,3
MSTU,5.54,-28.003637852499985,-6.072999877780921,25.0,4,54.01926657218321,15.82730938152495,100.0,3,-28.003637852499985,-6.072999877780921,25.0,4.0,54.01926657218321,15.82730938152495,100.0,3.0,-11.667530448302642,-1.780205939793552,25.0,4,54.01926657218321,15.82730938152495,100.0,3,-31.500209715299043,-7.208701883418897,25.0,4,54.01926657218321,15.82730938152495,100.0,3,106.33349900537183,21.65136193880442,75.0,4,-14.546230408501248,-4.9173595514199695,33.33333333333333,3,106.33349900537183,21.65136193880442,75.0,4.0,-14.546230408501248,-4.9173595514199695,33.33333333333333,3.0,113.00451967656086,22.448096401165653,100.0,4,-11.738388010268508,-3.881260052724023,33.33333333333333,3,106.33349900537183,21.65136193880442,75.0,4,-14.546230408501248,-4.9173595514199695,33.33333333333333,3,-6.407765480377526,2.273600227564418,50.0,4,-34.35708135575505,-12.945865616763284,0.0,3,-6.407765480377526,2.273600227564418,50.0,4,-34.35708135575505,-12.945865616763284,0.0,3.0,0.8322026968812235,3.6956611721555204,50.0,4,-27.75097544990228,-10.118960598788362,0.0,3,-6.407765480377526,2.273600227564418,50.0,4,-34.35708135575505,-12.945865616763284,0.0,3,-32.977518106013946,-8.61937388723103,25.0,4,-14.750680119785187,-5.113267999771655,0.0,3,-32.977518106013946,-8.61937388723103,25.0,4,-14.750680119785187,-5.113267999771655,0.0,3.0,-18.922620772977993,-4.69882174633991,25.0,4,-14.750680119785187,-5.113267999771655,0.0,3,-37.90564177468938,-10.008262776119917,25.0,4,-14.750680119785187,-5.113267999771655,0.0,3
MSFT,506.74,3.730519693918022,1.0124577997911985,50.0,4,6.5270463852611815,2.1331546718968757,100.0,3,3.730519693918022,1.0124577997911985,50.0,4.0,,,,,3.730519693918022,1.0124577997911985,50.0,4,6.5270463852611815,2.1331546718968757,100.0,3,3.730519693918022,1.0124577997911985,50.0,4,6.5270463852611815,2.1331546718968757,100.0,3,-3.3595495845446854,-0.7666036103093006,50.0,4,4.968457960704331,1.6300952218346854,100.0,3,-3.3595495845446854,-0.7666036103093006,50.0,4.0,,,,,-0.7976996105884648,-0.1529047096791012,50.0,4,4.968457960704331,1.6300952218346854,100.0,3,-3.3595495845446854,-0.7666036103093006,50.0,4,4.968457960704331,1.6300952218346854,100.0,3,10.168942691345828,2.521514733800993,75.0,4,2.3211856455178204,0.7689111471836751,100.0,3,10.168942691345828,2.521514733800993,75.0,4,,,,,10.168942691345828,2.521514733800993,75.0,4,2.3211856455178204,0.7689111471836751,100.0,3,10.168942691345828,2.521514733800993,75.0,4,2.3211856455178204,0.7689111471836751,100.0,3,-3.3419960504872614,-0.6105259903056584,25.0,4,4.87082881759846,1.618429628966928,100.0,3,-3.3419960504872614,-0.6105259903056584,25.0,4,4.515121951219503,4.51512195121951,100.0,1.0,-3.3419960504872614,-0.6105259903056584,25.0,4,4.87082881759846,1.618429628966928,100.0,3,-3.3419960504872614,-0.6105259903056584,25.0,4,4.87082881759846,1.618429628966928,100.0,3
MSTR,342.06,-7.498172167171646,-1.3637817346951868,25.0,4,25.77322656240957,8.024541137086667,100.0,3,-7.498172167171646,-1.3637817346951868,25.0,4.0,25.77322656240957,8.024541137086667,100.0,3.0,2.3883972385633667,0.9791287556588153,25.0,4,25.77322656240957,8.024541137086667,100.0,3,-7.636192555838162,-1.3960959608683883,25.0,4,25.77322656240957,8.024541137086667,100.0,3,48.382360386705095,10.825474505599415,75.0,4,-5.9256204985409955,-1.966069223921873,33.33333333333333,3,48.382360386705095,10.825474505599415,75.0,4.0,-5.9256204985409955,-1.966069223921873,33.33333333333333,3.0,48.382360386705095,10.825474505599415,75.0,4,-5.9256204985409955,-1.966069223921873,33.33333333333333,3,48.382360386705095,10.825474505599415,75.0,4,-5.9256204985409955,-1.966069223921873,33.33333333333333,3,0.3647443333825384,1.093161696515522,50.0,4,-18.080410558842274,-6.395488412493626,0.0,3,0.3647443333825384,1.093161696515522,50.0,4,-18.080410558842274,-6.395488412493626,0.0,3.0,0.3647443333825384,1.093161696515522,50.0,4,-18.080410558842274,-6.395488412493626,0.0,3,0.3647443333825384,1.093161696515522,50.0,4,-18.080410558842274,-6.395488412493626,0.0,3,-13.800475068448215,-3.4505684845691476,25.0,4,-5.629251182011008,-1.9015148796002546,33.33333333333333,3,-13.800475068448215,-3.4505684845691476,25.0,4,-5.629251182011008,-1.9015148796002546,33.33333333333333,3.0,-6.758563647804805,-1.6382146122882397,25.0,4,-5.629251182011008,-1.9015148796002546,33.33333333333333,3,-17.53468850701814,-4.411630869630683,25.0,4,-5.629251182011008,-1.9015148796002546,33.33333333333333,3
MU,117.75,2.073898865881807,0.626715198624623,50.0,4,28.269836773992708,8.891445788177004,66.66666666666666,3,2.073898865881807,0.626715198624623,50.0,4.0,28.269836773992708,8.891445788177004,66.66666666666666,3.0,2.073898865881807,0.626715198624623,50.0,4,28.269836773992708,8.891445788177004,66.66666666666666,3,2.073898865881807,0.626715198624623,50.0,4,28.269836773992708,8.891445788177004,66.66666666666666,3,42.529299919915545,9.691703356748038,75.0,4,10.219170641621368,3.456021753556285,66.66666666666666,3,42.529299919915545,9.691703356748038,75.0,4.0,2.042865342856248,1.1777234820694438,50.0,2.0,42.529299919915545,9.691703356748038,75.0,4,10.219170641621368,3.456021753556285,66.66666666666666,3,42.529299919915545,9.691703356748038,75.0,4,10.219170641621368,3.456021753556285,66.66666666666666,3,-17.64140333438974,-3.9082617967192776,25.0,4,-2.2152645887709266,-0.7268528914206026,33.33333333333333,3,-17.64140333438974,-3.9082617967192776,25.0,4,-1.7486531837852204,-1.7486531837852193,0.0,1.0,-17.64140333438974,-3.9082617967192776,25.0,4,-2.2152645887709266,-0.7268528914206026,33.33333333333333,3,-17.64140333438974,-3.9082617967192776,25.0,4,-2.2152645887709266,-0.7268528914206026,33.33333333333333,3,-24.561121646853945,-6.339272146826047,25.0,4,-3.9850940391891188,-1.3207693526749977,33.33333333333333,3,-24.561121646853945,-6.339272146826047,25.0,4,-1.31890293804251,-0.630241250107832,50.0,2.0,-18.689026358557847,-4.8080660023709045,25.0,4,-3.9850940391891188,-1.3207693526749977,33.33333333333333,3,-17.973874261037338,-4.621583114716483,25.0,4,-3.9850940391891188,-1.3207693526749977,33.33333333333333,3
NEM,72.39,36.433706148735865,8.389181318239634,100.0,4,-7.215924865495871,-2.434013292118152,33.33333333333333,3,36.433706148735865,8.389181318239634,100.0,4.0,-7.215924865495871,-2.434013292118152,33.33333333333333,3.0,36.433706148735865,8.389181318239634,100.0,4,-7.215924865495871,-2.434013292118152,33.33333333333333,3,36.433706148735865,8.389181318239634,100.0,4,-7.215924865495871,-2.434013292118152,33.33333333333333,3,24.951099707978397,5.82496409570053,100.0,4,7.6794096306133985,2.60034927400609,66.66666666666666,3,21.2600690188776,10.136642265889048,100.0,2.0,7.6794096306133985,2.60034927400609,66.66666666666666,3.0,24.951099707978397,5.82496409570053,100.0,4,7.6794096306133985,2.60034927400609,66.66666666666666,3,24.951099707978397,5.82496409570053,100.0,4,7.6794096306133985,2.60034927400609,66.66666666666666,3,-12.202431299748573,-3.170856849770713,0.0,4,12.602636959648095,4.049571158050073,100.0,3,-10.35132665173144,-3.5395280245327787,0.0,3,12.602636959648095,4.049571158050073,100.0,3.0,-12.202431299748573,-3.170856849770713,0.0,4,12.602636959648095,4.049571158050073,100.0,3,-12.202431299748573,-3.170856849770713,0.0,4,12.602636959648095,4.049571158050073,100.0,3,-9.061764659703408,-2.2686700031214992,25.0,4,11.893994766108618,3.8236057417103577,100.0,3,-9.061764659703408,-2.2686700031214992,25.0,4,11.893994766108618,3.8236057417103577,100.0,3.0,-9.061764659703408,-2.2686700031214992,25.0,4,11.893994766108618,3.8236057417103577,100.0,3,-9.061764659703408,-2.2686700031214992,25.0,4,11.893994766108618,3.8236057417103577,100.0,3
NCLH,24.88,-14.048920400477073,-3.4329479868592125,25.0,4,32.59768232805873,9.86609203363691,100.0,3,-14.048920400477073,-3.4329479868592125,25.0,4.0,32.59768232805873,9.86609203363691,100.0,3.0,-10.053578202167902,-2.4407971184590975,25.0,4,32.59768232805873,9.86609203363691,100.0,3,-14.048920400477073,-3.4329479868592125,25.0,4,32.59768232805873,9.86609203363691,100.0,3,14.06714976107526,3.396228260216886,75.0,4,-6.817020270888053,-2.3019616772463762,0.0,3,14.06714976107526,3.396228260216886,75.0,4.0,-6.495561091141234,-3.281047371907385,0.0,2.0,14.06714976107526,3.396228260216886,75.0,4,-6.817020270888053,-2.3019616772463762,0.0,3,14.06714976107526,3.396228260216886,75.0,4,-6.817020270888053,-2.3019616772463762,0.0,3,0.02865040612032299,0.21509926873111906,50.0,4,-1.2244078075140385,-0.36378925510496113,66.66666666666666,3,0.02865040612032299,0.21509926873111906,50.0,4,-1.2244078075140385,-0.36378925510496113,66.66666666666666,3.0,2.903906620517116,0.8716218058851655,50.0,4,2.7700934448368297,0.925762280184547,66.66666666666666,3,0.02865040612032299,0.21509926873111906,50.0,4,-1.2244078075140385,-0.36378925510496113,66.66666666666666,3,-24.61800619377421,-6.376978116208173,25.0,4,9.630051114525706,3.1871363023391837,66.66666666666666,3,-24.61800619377421,-6.376978116208173,25.0,4,9.630051114525706,3.1871363023391837,66.66666666666666,3.0,-16.116399260804503,-3.9695359846979326,50.0,4,9.630051114525706,3.1871363023391837,66.66666666666666,3,-20.678689098094026,-5.30894014152463,25.0,4,9.630051114525706,3.1871363023391837,66.66666666666666,3
NGD,5.69,41.14647591839928,9.18877444308374,100.0,4,-6.108473923920698,-1.900942735024455,33.33333333333333,3,41.14647591839928,9.18877444308374,100.0,4.0,-6.108473923920698,-1.900942735024455,33.33333333333333,3.0,41.14647591839928,9.18877444308374,100.0,4,-2.8309463196222406,-0.8366304027449772,33.33333333333333,3,41.14647591839928,9.18877444308374,100.0,4,-6.108473923920698,-1.900942735024455,33.33333333333333,3,24.779679852876015,6.107230459877472,75.0,4,-0.5074604687831163,-0.14886448960624912,33.33333333333333,3,24.779679852876015,6.107230459877472,75.0,4.0,-0.3023212120176977,-0.12041607597315274,50.0,2.0,24.779679852876015,6.107230459877472,75.0,4,2.4939904444491345,0.8305463127544243,66.66666666666666,3,24.779679852876015,6.107230459877472,75.0,4,-0.5074604687831163,-0.14886448960624912,33.33333333333333,3,-15.835457368814055,-4.175406161414486,0.0,4,3.0890980455878347,1.296025806851695,66.66666666666666,3,-15.835457368814055,-4.175406161414486,0.0,4,3.0890980455878347,1.296025806851695,66.66666666666666,3.0,-13.242152133679475,-3.4699881246345567,0.0,4,3.0890980455878347,1.296025806851695,66.66666666666666,3,-15.835457368814055,-4.175406161414486,0.0,4,3.0890980455878347,1.296025806851695,66.66666666666666,3,-9.125010773022623,-1.4821844519376377,50.0,4,16.053463288780613,5.114009627214201,100.0,3,12.757929776617406,4.492756759500938,66.66666666666666,3,16.053463288780613,5.114009627214201,100.0,3.0,-9.125010773022623,-1.4821844519376377,50.0,4,16.053463288780613,5.114009627214201,100.0,3,-9.125010773022623,-1.4821844519376377,50.0,4,16.053463288780613,5.114009627214201,100.0,3
NIO,6.34,-1.210299305468887,0.06140702673859133,75.0,4,31.979880742019894,10.02925183100252,100.0,3,-1.210299305468887,0.06140702673859133,75.0,4.0,31.979880742019894,10.02925183100252,100.0,3.0,4.797182493522878,1.3718735442114807,75.0,4,31.979880742019894,10.02925183100252,100.0,3,1.4662689399494555,0.6452711456345592,75.0,4,31.979880742019894,10.02925183100252,100.0,3,16.59428575338051,4.037941604832123,75.0,4,1.9470391940415777,0.787179779985531,33.33333333333333,3,16.59428575338051,4.037941604832123,75.0,4.0,-5.947089947089957,-3.0158730158730185,0.0,2.0,16.59428575338051,4.037941604832123,75.0,4,1.9470391940415777,0.787179779985531,33.33333333333333,3,16.59428575338051,4.037941604832123,75.0,4,1.9470391940415777,0.787179779985531,33.33333333333333,3,6.495801903094955,2.2382167653303933,50.0,4,-4.894605023278864,-1.453925812935271,33.33333333333333,3,6.495801903094955,2.2382167653303933,50.0,4,-10.998677992799276,-5.6100922592259215,0.0,2.0,9.99463728389478,2.9534326568396545,50.0,4,-4.894605023278864,-1.453925812935271,33.33333333333333,3,6.495801903094955,2.2382167653303933,50.0,4,-4.894605023278864,-1.453925812935271,33.33333333333333,3,-20.806438283659688,-5.553773872431401,25.0,4,-9.67930781626295,-3.317347070458073,0.0,3,-20.806438283659688,-5.553773872431401,25.0,4,-5.163273207076092,-2.5950682247347245,0.0,2.0,-17.15430801033332,-4.48913530328762,25.0,4,-9.67930781626295,-3.317347070458073,0.0,3,-20.806438283659688,-5.553773872431401,25.0,4,-9.67930781626295,-3.317347070458073,0.0,3
NU,14.64,11.727712989939597,2.9403994184797755,50.0,4,0.9177254952804637,0.33730427410348857,33.33333333333333,3,11.727712989939597,2.9403994184797755,50.0,4.0,0.9177254952804637,0.33730427410348857,33.33333333333333,3.0,11.727712989939597,2.9403994184797755,50.0,4,0.9177254952804637,0.33730427410348857,33.33333333333333,3,11.727712989939597,2.9403994184797755,50.0,4,0.9177254952804637,0.33730427410348857,33.33333333333333,3,18.11999271486211,4.508209864228212,75.0,4,3.698842313452344,1.241351494826591,66.66666666666666,3,21.69674286353962,6.9906358524237575,100.0,3.0,3.698842313452344,1.241351494826591,66.66666666666666,3.0,18.11999271486211,4.508209864228212,75.0,4,3.698842313452344,1.241351494826591,66.66666666666666,3,18.11999271486211,4.508209864228212,75.0,4,3.698842313452344,1.241351494826591,66.66666666666666,3,-2.083022219262376,0.2394321067758205,50.0,4,-11.194665658485192,-3.8102465384218207,0.0,3,-2.083022219262376,0.2394321067758205,50.0,4,-11.194665658485192,-3.8102465384218207,0.0,3.0,-2.083022219262376,0.2394321067758205,50.0,4,-8.216972002063617,-2.791531450417247,0.0,3,-2.083022219262376,0.2394321067758205,50.0,4,-11.194665658485192,-3.8102465384218207,0.0,3,-1.1984359574763626,-0.1737299445771996,50.0,4,-6.635923285550549,-2.240306109959449,33.33333333333333,3,-1.1984359574763626,-0.1737299445771996,50.0,4,-6.635923285550549,-2.240306109959449,33.33333333333333,3.0,-1.1984359574763626,-0.1737299445771996,50.0,4,-6.635923285550549,-2.240306109959449,33.33333333333333,3,-1.1984359574763626,-0.1737299445771996,50.0,4,-6.635923285550549,-2.240306109959449,33.33333333333333,3
NVD,9.4,-29.374238382090677,-5.310832871348516,50.0,4,-26.95841841763332,-9.859744261881767,0.0,3,-29.374238382090677,-5.310832871348516,50.0,4.0,-26.95841841763332,-9.859744261881767,0.0,3.0,-9.237284894773524,-0.5767249548306967,50.0,4,-21.919998659935047,-7.842486732396118,0.0,3,-19.266043747747986,-2.817130830434789,50.0,4,-26.95841841763332,-9.859744261881767,0.0,3,-18.34662987536886,-3.27427557552374,25.0,4,-28.09406221305981,-10.170637425280235,0.0,3,-18.34662987536886,-3.27427557552374,25.0,4.0,-28.09406221305981,-10.170637425280235,0.0,3.0,-11.436578933635799,-1.6149855515221478,25.0,4,-16.576874367540285,-5.796764467791941,0.0,3,-12.134790013908104,-1.782644905977305,25.0,4,-28.867094907360503,-10.522749680912064,0.0,3,11.498224550044078,4.581124367844597,50.0,4,-5.670907735728569,-1.878109495284643,33.33333333333333,3,11.498224550044078,4.581124367844597,50.0,4,-5.670907735728569,-1.878109495284643,33.33333333333333,3.0,28.059035202306347,7.984110110742921,50.0,4,-5.670907735728569,-1.878109495284643,33.33333333333333,3,17.198705819495743,5.579727719799904,50.0,4,-5.670907735728569,-1.878109495284643,33.33333333333333,3,33.56471396610634,8.370074108112181,50.0,4,-8.066472769240175,-2.7539396964698946,0.0,3,33.56471396610634,8.370074108112181,50.0,4,-8.066472769240175,-2.7539396964698946,0.0,3.0,46.33631567340479,10.646958951510229,75.0,4,-5.4103743999552645,-1.8223471859727003,0.0,3,17.299221867189395,5.335349859498237,50.0,4,-8.066472769240175,-2.7539396964698946,0.0,3
NVDA,181.6,8.562413974070783,2.708141384359851,50.0,4,16.32868108804766,5.190386791909455,100.0,3,8.562413974070783,2.708141384359851,50.0,4.0,16.32868108804766,5.190386791909455,100.0,3.0,13.706325927983443,3.764273562363466,50.0,4,16.32868108804766,5.190386791909455,100.0,3,8.562413974070783,2.708141384359851,50.0,4,16.32868108804766,5.190386791909455,100.0,3,7.8954344117996955,2.3338348872476202,75.0,4,16.793071365625334,5.373074665978511,100.0,3,7.8954344117996955,2.3338348872476202,75.0,4.0,11.811408676380818,5.831904313223878,100.0,2.0,12.583445275498061,3.2846745579499017,75.0,4,16.793071365625334,5.373074665978511,100.0,3,7.8954344117996955,2.3338348872476202,75.0,4,16.793071365625334,5.373074665978511,100.0,3,-10.442247196816979,-2.171354076186582,50.0,4,2.709677352383344,0.9074549707594205,33.33333333333333,3,-10.442247196816979,-2.171354076186582,50.0,4,-0.3593890386343279,-0.35938903863432875,0.0,1.0,-10.442247196816979,-2.171354076186582,50.0,4,2.709677352383344,0.9074549707594205,33.33333333333333,3,-10.442247196816979,-2.171354076186582,50.0,4,2.709677352383344,0.9074549707594205,33.33333333333333,3,-18.660715089060574,-4.7911499010515595,25.0,4,3.415104377428224,1.1281490139321588,100.0,3,-18.660715089060574,-4.7911499010515595,25.0,4,1.3874538745387355,1.3874538745387421,100.0,1.0,-12.721053251168591,-3.2006883692312194,25.0,4,3.415104377428224,1.1281490139321588,100.0,3,-18.660715089060574,-4.7911499010515595,25.0,4,3.415104377428224,1.1281490139321588,100.0,3
NVDL,90.55,10.609567503604179,4.979445768266025,50.0,4,33.484462137784575,10.18407872512762,100.0,3,10.609567503604179,4.979445768266025,50.0,4.0,33.484462137784575,10.18407872512762,100.0,3.0,25.7032255148512,7.671753401578345,50.0,4,33.484462137784575,10.18407872512762,100.0,3,15.13543945353466,5.785897381169251,50.0,4,33.484462137784575,10.18407872512762,100.0,3,12.468290847861162,4.653464451429723,75.0,4,34.43485530307229,10.611380756239468,100.0,3,12.468290847861162,4.653464451429723,75.0,4.0,23.635560694987134,11.549680980838826,100.0,2.0,22.738223865149166,6.38035565334479,75.0,4,34.43485530307229,10.611380756239468,100.0,3,23.79603237210617,6.5582263561916285,75.0,4,34.43485530307229,10.611380756239468,100.0,3,-24.780360623049635,-4.521672014956089,50.0,4,4.379506624603002,1.485862248037428,33.33333333333333,3,-24.780360623049635,-4.521672014956089,50.0,4,-0.9566968781470342,-0.9566968781470296,0.0,1.0,-24.780360623049635,-4.521672014956089,50.0,4,4.379506624603002,1.485862248037428,33.33333333333333,3,-24.780360623049635,-4.521672014956089,50.0,4,4.379506624603002,1.485862248037428,33.33333333333333,3,-38.04850362337054,-10.276914914234853,25.0,4,5.893307305553308,1.9360396674258125,100.0,3,-38.04850362337054,-10.276914914234853,25.0,4,2.517985611510798,2.517985611510788,100.0,1.0,-28.003751850238935,-7.274944905185734,25.0,4,5.893307305553308,1.9360396674258125,100.0,3,-23.74968828824313,-6.068622557726096,25.0,4,5.893307305553308,1.9360396674258125,100.0,3
NVTS,6.07,-32.181056988734355,-8.245322221645772,25.0,4,30.643292682926827,10.397843761046305,66.66666666666666,3,-32.181056988734355,-8.245322221645772,25.0,4.0,30.643292682926827,10.397843761046305,66.66666666666666,3.0,-23.18973809516882,-5.936900385222997,25.0,4,33.993120700437785,11.28245914566169,66.66666666666666,3,-25.422074492679158,-6.510028103998716,25.0,4,30.643292682926827,10.397843761046305,66.66666666666666,3,68.81115243941719,14.17994212131332,100.0,4,39.372481231166525,13.617932955790225,33.33333333333333,3,68.81115243941719,14.17994212131332,100.0,4.0,41.50474450452231,21.180324091219582,50.0,2.0,68.81115243941719,14.17994212131332,100.0,4,39.372481231166525,13.617932955790225,33.33333333333333,3,68.81115243941719,14.17994212131332,100.0,4,39.372481231166525,13.617932955790225,33.33333333333333,3,-30.583786988175387,-8.068690908419553,25.0,4,193.44477326977776,70.64704007035093,66.66666666666666,3,-30.583786988175387,-8.068690908419553,25.0,4,190.3594894386703,105.43927321060313,50.0,2.0,-23.87814022474227,-6.060562441157186,25.0,4,193.44477326977776,70.64704007035093,66.66666666666666,3,-28.43372729311886,-7.408313549928986,25.0,4,193.44477326977776,70.64704007035093,66.66666666666666,3,-34.71963484629352,-9.725734474707723,0.0,4,-25.013747043425283,-9.047245743721449,0.0,3,-34.71963484629352,-9.725734474707723,0.0,4,-11.700970250410203,-6.032407077120634,0.0,2.0,-19.685072128973268,-5.21032277090828,0.0,4,-11.666993284808303,-3.9780496393393765,33.33333333333333,3,-37.77555412335786,-10.715480444831785,0.0,4,-33.32862156392512,-12.517650728145128,0.0,3
