strategy_formatted,variant_formatted,rank,ticker,training_return,testing_return,current_price
2ND→3RD,Stop Loss (Thu),2,QBTS,51.008493947349876,-0.007806737970755743,15.245
2ND→3RD,Stop Loss (Thu),3,ARQQ,49.99467129011521,7.6715638184903545,26.99
2ND→3RD,Stop Loss (Thu),4,QUBT,30.470246158650585,12.93003505575561,14.735
2ND→3RD,Stop Loss (Thu),5,AREN,26.421325369186594,7.572858215673375,6.03
2ND→3RD,Stop Loss (Thu),6,CAPR,25.678479269868927,-8.01451421181784,6.64
2ND→3RD,Stop Loss (Thu),7,FL,25.269566540008128,2.0857990644434827,24.01
2ND→3RD,Stop Loss (Thu),8,CRWV,18.838902567006894,-12.224422864828822,92.99
2ND→3RD,Stop Loss (Thu),9,SMR,15.748532709770286,6.635477955509408,34.5272
2ND→3RD,Stop Loss (Thu),10,OKLO,15.442307192081683,5.596426799565815,70.145
3RD→4TH,Basic Strategy,1,SBET,378.1216510818797,-18.23995849520946,15.325
3RD→4TH,Basic Strategy,2,NVTS,72.38224328985552,-5.558473969421766,5.6285
3RD→4TH,Basic Strategy,3,CEP,65.46304789471179,-9.83615635808381,20.5426
3RD→4TH,Basic Strategy,4,ATHR,35.76802619403515,-18.698775019539443,5.41
3RD→4TH,Basic Strategy,5,TSLL,33.646368288589784,4.759575350208068,13.57
3RD→4TH,Basic Strategy,6,TSLG,33.55849579953767,4.692251917718982,6.77
3RD→4TH,Basic Strategy,7,CRWV,30.909623289895272,-2.2337538626528395,92.99
3RD→4TH,Basic Strategy,8,AEVA,28.958219324440048,-1.8740938650501588,13.4475
3RD→4TH,Basic Strategy,9,AMPX,25.979761728959158,-3.332146052109012,7.755
3RD→4TH,Basic Strategy,10,SMR,25.49141363644337,0.24884936279211844,34.5272
3RD→4TH,RSI Filter (≤70),1,SBET,378.1216510818797,-18.23995849520946,15.325
3RD→4TH,RSI Filter (≤70),2,NVTS,72.38224328985552,-8.868997849055908,5.6285
3RD→4TH,RSI Filter (≤70),3,CEP,65.46304789471179,-9.83615635808381,20.5426
3RD→4TH,RSI Filter (≤70),4,ATHR,48.52017937219729,-18.698775019539443,5.41
3RD→4TH,RSI Filter (≤70),5,AEVA,41.67224554635199,-5.8596844868956275,13.4475
3RD→4TH,RSI Filter (≤70),6,TSLL,33.646368288589784,4.759575350208068,13.57
3RD→4TH,RSI Filter (≤70),7,TSLG,33.55849579953767,4.692251917718982,6.77
3RD→4TH,RSI Filter (≤70),8,AMPX,25.979761728959158,6.518723994452147,7.755
3RD→4TH,RSI Filter (≤70),9,BTDR,21.503113700281236,-8.35019920904014,12.44
3RD→4TH,RSI Filter (≤70),10,IONQ,20.37083579132145,-0.5016974941566091,40.97
3RD→4TH,Double Down (Thu),1,SBET,378.1216510818797,-11.989687133701414,15.325
3RD→4TH,Double Down (Thu),2,NVTS,74.20892107015912,-4.241445688970611,5.6285
3RD→4TH,Double Down (Thu),3,CEP,65.46304789471179,-7.559534819290808,20.5426
3RD→4TH,Double Down (Thu),4,ATHR,35.76802619403515,-11.02605921877778,5.41
3RD→4TH,Double Down (Thu),5,TSLL,33.646368288589784,8.915356699744235,13.57
3RD→4TH,Double Down (Thu),6,TSLG,33.55849579953767,8.842309098314361,6.77
3RD→4TH,Double Down (Thu),7,CRWV,30.909623289895272,-1.2145850287986926,92.99
3RD→4TH,Double Down (Thu),8,AEVA,28.958219324440048,-0.22271471575362334,13.4475
3RD→4TH,Double Down (Thu),9,AMPX,25.979761728959158,-1.412829281564371,7.755
3RD→4TH,Double Down (Thu),10,SMR,25.49141363644337,2.1496506782527534,34.5272
3RD→4TH,Stop Loss (Thu),1,SBET,378.1216510818797,-17.999208118029348,15.325
3RD→4TH,Stop Loss (Thu),2,NVTS,73.26274643450962,-5.558473969421766,5.6285
3RD→4TH,Stop Loss (Thu),3,CEP,65.46304789471179,-9.83615635808381,20.5426
3RD→4TH,Stop Loss (Thu),4,ATHR,35.76802619403515,-16.615682330296995,5.41
3RD→4TH,Stop Loss (Thu),5,TSLL,33.646368288589784,0.9477343120896574,13.57
3RD→4TH,Stop Loss (Thu),6,TSLG,33.55849579953767,0.8982139773395778,6.77
3RD→4TH,Stop Loss (Thu),7,CRWV,30.909623289895272,-2.2337538626528395,92.99
3RD→4TH,Stop Loss (Thu),8,AEVA,28.958219324440048,0.09554607974974161,13.4475
3RD→4TH,Stop Loss (Thu),9,AMPX,25.979761728959158,-3.332146052109012,7.755
3RD→4TH,Stop Loss (Thu),10,SMR,25.49141363644337,0.7979981821221599,34.5272
LAST→1ST,Basic Strategy,1,ATHR,37.78479040049868,-1.5161862727307842,5.41
LAST→1ST,Basic Strategy,2,SBET,35.340261811678566,2.546195319378615,15.325
LAST→1ST,Basic Strategy,3,UVIX,30.890942730510957,4.498839806619692,11.33
LAST→1ST,Basic Strategy,4,UVXY,22.14373608201656,3.406994191500958,11.46
LAST→1ST,Basic Strategy,5,CRWV,17.597522131000087,-1.6311225000915226,92.99
LAST→1ST,Basic Strategy,6,HIMS,15.805809285702976,0.5645580289653243,49.52
LAST→1ST,Basic Strategy,7,CRML,14.439905010298327,-8.463248866831984,5.78
LAST→1ST,Basic Strategy,8,AREN,13.679122265137943,7.916190909459092,6.03
LAST→1ST,Basic Strategy,9,SOXS,13.607100205252552,4.417250231585304,6.9
LAST→1ST,Basic Strategy,10,ONDS,12.716361610663673,12.407717640320735,6.242
LAST→1ST,RSI Filter (≤70),1,UVIX,30.890942730510957,4.498839806619692,11.33
LAST→1ST,RSI Filter (≤70),2,SBET,25.74273991260576,2.546195319378615,15.325
LAST→1ST,RSI Filter (≤70),3,UVXY,22.14373608201656,3.406994191500958,11.46
LAST→1ST,RSI Filter (≤70),4,CRWV,21.394574012375045,-1.6311225000915226,92.99
LAST→1ST,RSI Filter (≤70),5,HIMS,15.805809285702976,0.5645580289653243,49.52
LAST→1ST,RSI Filter (≤70),6,CRML,14.439905010298327,-8.463248866831984,5.78
LAST→1ST,RSI Filter (≤70),7,SOXS,13.607100205252552,4.417250231585304,6.9
LAST→1ST,RSI Filter (≤70),8,ONDS,12.716361610663673,12.322916666666668,6.242
LAST→1ST,RSI Filter (≤70),9,ADPT,12.424405732332966,1.6472685219105692,12.72
LAST→1ST,RSI Filter (≤70),10,NGD,11.680698364502106,4.298921417565487,6.44
LAST→1ST,Double Down (Thu),1,SBET,38.3200474644381,4.169097584519584,15.325
LAST→1ST,Double Down (Thu),2,ATHR,37.78479040049868,-0.0564977006291009,5.41
LAST→1ST,Double Down (Thu),3,UVIX,30.890942730510957,4.498839806619692,11.33
LAST→1ST,Double Down (Thu),4,UVXY,22.14373608201656,3.406994191500958,11.46
LAST→1ST,Double Down (Thu),5,CRWV,20.191317451284828,-1.6311225000915226,92.99
LAST→1ST,Double Down (Thu),6,HIMS,16.65509120949674,0.5645580289653243,49.52
LAST→1ST,Double Down (Thu),7,CRML,15.640981519333316,-7.322946002391192,5.78
LAST→1ST,Double Down (Thu),8,ONDS,15.037165865924935,12.407717640320735,6.242
LAST→1ST,Double Down (Thu),9,APLD,13.993345287881473,7.818344557541341,13.185
LAST→1ST,Double Down (Thu),10,AREN,13.679122265137943,7.916190909459092,6.03
LAST→1ST,Stop Loss (Thu),1,ATHR,37.78479040049868,-1.5161862727307842,5.41
LAST→1ST,Stop Loss (Thu),2,SBET,31.124912441690025,2.020508342078731,15.325
LAST→1ST,Stop Loss (Thu),3,UVIX,30.890942730510957,4.498839806619692,11.33
LAST→1ST,Stop Loss (Thu),4,UVXY,22.14373608201656,3.406994191500958,11.46
LAST→1ST,Stop Loss (Thu),5,HIMS,15.805809285702976,0.5645580289653243,49.52
LAST→1ST,Stop Loss (Thu),6,CRML,14.439905010298327,-8.463248866831984,5.78
LAST→1ST,Stop Loss (Thu),7,ONDS,13.943775940881741,12.407717640320735,6.242
LAST→1ST,Stop Loss (Thu),8,AREN,13.679122265137943,7.916190909459092,6.03
LAST→1ST,Stop Loss (Thu),9,CRWV,13.658397073862607,-1.6311225000915226,92.99
LAST→1ST,Stop Loss (Thu),10,SOXS,13.607100205252552,4.417250231585304,6.9
