ticker,current_price,1st_to_2nd_basic_training_return,1st_to_2nd_basic_training_win_rate,1st_to_2nd_basic_training_trades,1st_to_2nd_basic_testing_return,1st_to_2nd_basic_testing_win_rate,1st_to_2nd_basic_testing_trades,1st_to_2nd_rsi_filter_training_return,1st_to_2nd_rsi_filter_training_win_rate,1st_to_2nd_rsi_filter_training_trades,1st_to_2nd_rsi_filter_testing_return,1st_to_2nd_rsi_filter_testing_win_rate,1st_to_2nd_rsi_filter_testing_trades,1st_to_2nd_double_down_training_return,1st_to_2nd_double_down_training_win_rate,1st_to_2nd_double_down_training_trades,1st_to_2nd_double_down_testing_return,1st_to_2nd_double_down_testing_win_rate,1st_to_2nd_double_down_testing_trades,1st_to_2nd_double_down_double_down_triggers,1st_to_2nd_stop_loss_training_return,1st_to_2nd_stop_loss_training_win_rate,1st_to_2nd_stop_loss_training_trades,1st_to_2nd_stop_loss_testing_return,1st_to_2nd_stop_loss_testing_win_rate,1st_to_2nd_stop_loss_testing_trades,1st_to_2nd_stop_loss_stop_loss_triggers,2nd_to_3rd_basic_training_return,2nd_to_3rd_basic_training_win_rate,2nd_to_3rd_basic_training_trades,2nd_to_3rd_basic_testing_return,2nd_to_3rd_basic_testing_win_rate,2nd_to_3rd_basic_testing_trades,2nd_to_3rd_rsi_filter_training_return,2nd_to_3rd_rsi_filter_training_win_rate,2nd_to_3rd_rsi_filter_training_trades,2nd_to_3rd_rsi_filter_testing_return,2nd_to_3rd_rsi_filter_testing_win_rate,2nd_to_3rd_rsi_filter_testing_trades,2nd_to_3rd_double_down_training_return,2nd_to_3rd_double_down_training_win_rate,2nd_to_3rd_double_down_training_trades,2nd_to_3rd_double_down_testing_return,2nd_to_3rd_double_down_testing_win_rate,2nd_to_3rd_double_down_testing_trades,2nd_to_3rd_double_down_double_down_triggers,2nd_to_3rd_stop_loss_training_return,2nd_to_3rd_stop_loss_training_win_rate,2nd_to_3rd_stop_loss_training_trades,2nd_to_3rd_stop_loss_testing_return,2nd_to_3rd_stop_loss_testing_win_rate,2nd_to_3rd_stop_loss_testing_trades,2nd_to_3rd_stop_loss_stop_loss_triggers,3rd_to_4th_basic_training_return,3rd_to_4th_basic_training_win_rate,3rd_to_4th_basic_training_trades,3rd_to_4th_rsi_filter_training_return,3rd_to_4th_rsi_filter_training_win_rate,3rd_to_4th_rsi_filter_training_trades,3rd_to_4th_double_down_training_return,3rd_to_4th_double_down_training_win_rate,3rd_to_4th_double_down_training_trades,3rd_to_4th_stop_loss_training_return,3rd_to_4th_stop_loss_training_win_rate,3rd_to_4th_stop_loss_training_trades,last_to_1st_basic_training_return,last_to_1st_basic_training_win_rate,last_to_1st_basic_training_trades,last_to_1st_rsi_filter_training_return,last_to_1st_rsi_filter_training_win_rate,last_to_1st_rsi_filter_training_trades,last_to_1st_double_down_training_return,last_to_1st_double_down_training_win_rate,last_to_1st_double_down_training_trades,last_to_1st_stop_loss_training_return,last_to_1st_stop_loss_training_win_rate,last_to_1st_stop_loss_training_trades,3rd_to_4th_basic_testing_return,3rd_to_4th_basic_testing_win_rate,3rd_to_4th_basic_testing_trades,3rd_to_4th_rsi_filter_testing_return,3rd_to_4th_rsi_filter_testing_win_rate,3rd_to_4th_rsi_filter_testing_trades,3rd_to_4th_double_down_testing_return,3rd_to_4th_double_down_testing_win_rate,3rd_to_4th_double_down_testing_trades,3rd_to_4th_double_down_double_down_triggers,3rd_to_4th_stop_loss_testing_return,3rd_to_4th_stop_loss_testing_win_rate,3rd_to_4th_stop_loss_testing_trades,3rd_to_4th_stop_loss_stop_loss_triggers,last_to_1st_basic_testing_return,last_to_1st_basic_testing_win_rate,last_to_1st_basic_testing_trades,last_to_1st_rsi_filter_testing_return,last_to_1st_rsi_filter_testing_win_rate,last_to_1st_rsi_filter_testing_trades,last_to_1st_double_down_testing_return,last_to_1st_double_down_testing_win_rate,last_to_1st_double_down_testing_trades,last_to_1st_double_down_double_down_triggers,last_to_1st_stop_loss_testing_return,last_to_1st_stop_loss_testing_win_rate,last_to_1st_stop_loss_testing_trades,last_to_1st_stop_loss_stop_loss_triggers
GOOG,147.35,-10.253647843443936,0.0,3,,,,-7.583847893706563,0.0,2.0,,,,-10.253647843443936,0.0,3,,,,,-10.253647843443936,0.0,3,,,,,1.7087549216831865,33.33333333333333,3,,,,1.7087549216831865,33.33333333333333,3.0,,,,1.7087549216831865,33.33333333333333,3,,,,,1.7087549216831865,33.33333333333333,3,,,,,-3.4682073524323953,33.33333333333333,3,-3.4682073524323953,33.33333333333333,3,-3.4682073524323953,33.33333333333333,3,-3.4682073524323953,33.33333333333333,3,-8.135778777683466,33.33333333333333,3,-8.135778777683466,33.33333333333333,3,-5.261101850494454,33.33333333333333,3,-8.135778777683466,33.33333333333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVX,137.4,9.390620313901898,75.0,4,4.598125322902047,100.0,1.0,3.7210703942076595,66.66666666666666,3.0,4.598125322902047,100.0,1.0,9.390620313901898,75.0,4,4.598125322902047,100.0,1.0,0.0,9.390620313901898,75.0,4,4.598125322902047,100.0,1.0,0.0,1.6113118988178243,75.0,4,-2.286198137171891,0.0,1.0,1.6113118988178243,75.0,4.0,-2.286198137171891,0.0,1.0,1.6113118988178243,75.0,4,-2.286198137171891,0.0,1.0,0.0,1.6113118988178243,75.0,4,-2.286198137171891,0.0,1.0,0.0,9.458899970180834,75.0,4,9.458899970180834,75.0,4,9.458899970180834,75.0,4,9.458899970180834,75.0,4,-25.476229890851045,0.0,4,-25.476229890851045,0.0,4,-22.87514365555168,0.0,4,-25.476229890851045,0.0,4,-0.45493934142114556,0.0,1.0,-0.45493934142114556,0.0,1.0,-0.45493934142114556,0.0,1.0,0.0,-0.45493934142114556,0.0,1.0,0.0,,,,,,,,,,,,,,
EQT,53.55,11.264601577773403,75.0,4,-1.3236714306634756,50.0,2.0,5.799127937970661,66.66666666666666,3.0,-1.3236714306634756,50.0,2.0,14.255900829468949,100.0,4,-1.3236714306634756,50.0,2.0,0.0,11.264601577773403,75.0,4,-1.3236714306634756,50.0,2.0,0.0,11.02952736345253,75.0,4,1.9359574272869162,100.0,1.0,4.087583870492373,66.66666666666666,3.0,1.9359574272869162,100.0,1.0,11.02952736345253,75.0,4,1.9359574272869162,100.0,1.0,0.0,11.02952736345253,75.0,4,1.9359574272869162,100.0,1.0,0.0,-5.169593605960143,50.0,4,4.525746612392645,66.66666666666666,3,-5.169593605960143,50.0,4,-5.169593605960143,50.0,4,-3.0399038387120547,50.0,4,-3.0399038387120547,50.0,4,0.43906972844407477,75.0,4,-3.0399038387120547,50.0,4,1.81818181818183,100.0,1.0,1.81818181818183,100.0,1.0,1.81818181818183,100.0,1.0,0.0,1.81818181818183,100.0,1.0,0.0,0.15912305516265768,100.0,1.0,0.15912305516265768,100.0,1.0,0.15912305516265768,100.0,1.0,0.0,0.15912305516265768,100.0,1.0,0.0
RSP,179.41,2.3477031861506736,50.0,4,4.744783914989403,100.0,2.0,3.261783548951369,66.66666666666666,3.0,4.744783914989403,100.0,2.0,2.3477031861506736,50.0,4,4.744783914989403,100.0,2.0,0.0,2.3477031861506736,50.0,4,4.744783914989403,100.0,2.0,0.0,2.617622237169459,75.0,4,1.4944732686668294,100.0,1.0,2.617622237169459,75.0,4.0,1.4944732686668294,100.0,1.0,2.617622237169459,75.0,4,1.4944732686668294,100.0,1.0,0.0,2.617622237169459,75.0,4,1.4944732686668294,100.0,1.0,0.0,4.413858224888356,75.0,4,4.413858224888356,75.0,4,4.413858224888356,75.0,4,4.413858224888356,75.0,4,-10.092831398716761,25.0,4,-10.092831398716761,25.0,4,-10.092831398716761,25.0,4,-10.092831398716761,25.0,4,-1.3279991109629297,0.0,1.0,-1.3279991109629297,0.0,1.0,-1.3279991109629297,0.0,1.0,0.0,-1.3279991109629297,0.0,1.0,0.0,-0.5574952134249411,0.0,1.0,-0.5574952134249411,0.0,1.0,-0.5574952134249411,0.0,1.0,0.0,-0.5574952134249411,0.0,1.0,0.0
TFC,39.385,-10.177117599394848,50.0,4,7.721490756026594,100.0,2.0,-8.093543430974414,66.66666666666666,3.0,7.721490756026594,100.0,2.0,-6.899657808266724,50.0,4,7.721490756026594,100.0,2.0,0.0,-10.177117599394848,50.0,4,7.721490756026594,100.0,2.0,0.0,11.46350269353491,75.0,4,-1.8836137406249898,50.0,2.0,11.46350269353491,75.0,4.0,-1.8836137406249898,50.0,2.0,11.46350269353491,75.0,4,-1.8836137406249898,50.0,2.0,0.0,11.46350269353491,75.0,4,-1.8836137406249898,50.0,2.0,0.0,5.337482874215715,50.0,4,5.337482874215715,50.0,4,5.337482874215715,50.0,4,5.337482874215715,50.0,4,-13.461834579369825,50.0,4,-13.461834579369825,50.0,4,-8.879230270833016,50.0,4,-8.88387702298835,50.0,4,-3.3091787439613496,0.0,1.0,-3.3091787439613496,0.0,1.0,-3.3091787439613496,0.0,1.0,0.0,-3.3091787439613496,0.0,1.0,0.0,-1.9985011241568928,0.0,1.0,-1.9985011241568928,0.0,1.0,-1.9985011241568928,0.0,1.0,0.0,-1.9985011241568928,0.0,1.0,0.0
WMT,96.995,5.378254780352476,75.0,4,,,,5.26890541711782,66.66666666666666,3.0,,,,5.378254780352476,75.0,4,,,,,5.378254780352476,75.0,4,,,,,-0.4934775998216012,50.0,4,,,,-1.3371594546453425,33.33333333333333,3.0,,,,-0.4934775998216012,50.0,4,,,,,-0.4934775998216012,50.0,4,,,,,-2.745061100454327,50.0,4,-2.745061100454327,50.0,4,0.4337108440758852,50.0,4,-2.745061100454327,50.0,4,1.5549074958180809,66.66666666666666,3,1.5549074958180809,66.66666666666666,3,1.5549074958180809,66.66666666666666,3,1.5549074958180809,66.66666666666666,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWM,205.56,-5.6433598781015615,33.33333333333333,3,,,,-2.4994412694102186,50.0,2.0,,,,-5.6433598781015615,33.33333333333333,3,,,,,-5.6433598781015615,33.33333333333333,3,,,,,8.316728429669972,100.0,3,,,,8.316728429669972,100.0,3.0,,,,8.316728429669972,100.0,3,,,,,8.316728429669972,100.0,3,,,,,-4.590676463308907,33.33333333333333,3,-4.590676463308907,33.33333333333333,3,-4.590676463308907,33.33333333333333,3,-4.590676463308907,33.33333333333333,3,-4.582939359124472,0.0,2,-4.582939359124472,0.0,2,-4.582939359124472,0.0,2,-4.582939359124472,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPE,17.7101,-14.532028295527144,50.0,4,6.381066506890343,100.0,1.0,-11.069739045778348,66.66666666666666,3.0,6.381066506890343,100.0,1.0,-11.967295973495117,50.0,4,6.381066506890343,100.0,1.0,0.0,-14.532028295527144,50.0,4,6.381066506890343,100.0,1.0,0.0,19.440660543526313,100.0,4,-1.6615038017459782,0.0,1.0,19.440660543526313,100.0,4.0,-1.6615038017459782,0.0,1.0,19.440660543526313,100.0,4,-1.6615038017459782,0.0,1.0,0.0,19.440660543526313,100.0,4,-1.6615038017459782,0.0,1.0,0.0,7.026073969702518,50.0,4,7.026073969702518,50.0,4,7.026073969702518,50.0,4,7.026073969702518,50.0,4,-28.54165720311834,25.0,4,-28.54165720311834,25.0,4,-21.154915783583128,25.0,4,-26.663998045542613,25.0,4,2.777777777777768,100.0,1.0,2.777777777777768,100.0,1.0,2.777777777777768,100.0,1.0,0.0,2.777777777777768,100.0,1.0,0.0,,,,,,,,,,,,,,
AGNC,8.795,-3.2349943027799033,25.0,4,,,,-1.006852724225471,33.33333333333333,3.0,,,,-0.17682775420942987,50.0,4,,,,,-3.2349943027799033,25.0,4,,,,,7.902676234762973,75.0,4,,,,7.902676234762973,75.0,4.0,,,,7.902676234762973,75.0,4,,,,,7.902676234762973,75.0,4,,,,,9.02258974677479,50.0,4,9.02258974677479,66.66666666666666,3,9.02258974677479,50.0,4,9.02258974677479,50.0,4,-12.38665589846859,25.0,4,-10.683772631189047,33.33333333333333,3,-12.38665589846859,25.0,4,-12.38665589846859,25.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XOM,104.72,9.707403826097094,100.0,4,5.711519845111335,100.0,1.0,8.176229242883837,100.0,3.0,5.711519845111335,100.0,1.0,9.707403826097094,100.0,4,5.711519845111335,100.0,1.0,0.0,9.707403826097094,100.0,4,5.711519845111335,100.0,1.0,0.0,4.8992257986997245,75.0,4,-2.5183150183150205,0.0,1.0,4.8992257986997245,75.0,4.0,-2.5183150183150205,0.0,1.0,4.8992257986997245,75.0,4,-2.5183150183150205,0.0,1.0,0.0,4.8992257986997245,75.0,4,-2.5183150183150205,0.0,1.0,0.0,4.855225305950817,75.0,4,4.855225305950817,75.0,4,4.855225305950817,75.0,4,4.855225305950817,75.0,4,-22.674964227968253,0.0,4,-22.674964227968253,0.0,4,-20.482483960573163,0.0,4,-22.674964227968253,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,203.02,-10.532261568222367,0.0,3,,,,-6.802050597451215,0.0,2.0,,,,-10.532261568222367,0.0,3,,,,,-10.532261568222367,0.0,3,,,,,3.285389352384227,66.66666666666666,3,,,,3.285389352384227,66.66666666666666,3.0,,,,3.285389352384227,66.66666666666666,3,,,,,3.285389352384227,66.66666666666666,3,,,,,-0.7525757190403715,66.66666666666666,3,-0.7525757190403715,66.66666666666666,3,-0.7525757190403715,66.66666666666666,3,-0.7525757190403715,66.66666666666666,3,-2.7425475043939773,50.0,2,-2.7425475043939773,50.0,2,-2.7425475043939773,50.0,2,-2.7425475043939773,50.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LQD,107.885,-2.373658322824601,25.0,4,0.013340836633424225,50.0,2.0,-1.2219442739263342,33.33333333333333,3.0,0.013340836633424225,50.0,2.0,-2.373658322824601,25.0,4,0.013340836633424225,50.0,2.0,0.0,-2.373658322824601,25.0,4,0.013340836633424225,50.0,2.0,0.0,1.4352562085797604,25.0,4,0.8204633339742973,100.0,2.0,1.4352562085797604,25.0,4.0,0.8204633339742973,100.0,2.0,1.4352562085797604,25.0,4,0.8204633339742973,100.0,2.0,0.0,1.4352562085797604,25.0,4,0.8204633339742973,100.0,2.0,0.0,3.924327258268767,100.0,4,3.924327258268767,100.0,4,3.924327258268767,100.0,4,3.924327258268767,100.0,4,-2.8289388563142337,25.0,4,-2.8289388563142337,25.0,4,-2.8289388563142337,25.0,4,-2.8289388563142337,25.0,4,0.09802548662651844,100.0,1.0,0.09802548662651844,100.0,1.0,0.09802548662651844,100.0,1.0,0.0,0.09802548662651844,100.0,1.0,0.0,-0.15855250886028793,0.0,1.0,-0.15855250886028793,0.0,1.0,-0.15855250886028793,0.0,1.0,0.0,-0.15855250886028793,0.0,1.0,0.0
QCOM,152.6651,7.013508028736237,75.0,4,9.04789217092057,100.0,1.0,8.845418023628081,100.0,3.0,9.04789217092057,100.0,1.0,7.013508028736237,75.0,4,9.04789217092057,100.0,1.0,0.0,7.013508028736237,75.0,4,9.04789217092057,100.0,1.0,0.0,7.406625776884579,75.0,4,0.3715318869164985,100.0,1.0,7.406625776884579,75.0,4.0,0.3715318869164985,100.0,1.0,7.406625776884579,75.0,4,0.3715318869164985,100.0,1.0,0.0,7.406625776884579,75.0,4,0.3715318869164985,100.0,1.0,0.0,4.391424750730932,75.0,4,4.391424750730932,75.0,4,4.391424750730932,75.0,4,4.391424750730932,75.0,4,-24.213944783274467,0.0,4,-24.213944783274467,0.0,4,-17.067418648487298,0.0,4,-24.213944783274467,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLP,81.505,3.62479496889061,50.0,4,-2.1843243882717633,0.0,2.0,5.0612050992296265,66.66666666666666,3.0,-2.1843243882717633,0.0,2.0,3.62479496889061,50.0,4,-2.1843243882717633,0.0,2.0,0.0,3.62479496889061,50.0,4,-2.1843243882717633,0.0,2.0,0.0,-0.4718085915109027,50.0,4,1.5923960004937454,100.0,1.0,-0.4718085915109027,50.0,4.0,1.5923960004937454,100.0,1.0,-0.4718085915109027,50.0,4,1.5923960004937454,100.0,1.0,0.0,-0.4718085915109027,50.0,4,1.5923960004937454,100.0,1.0,0.0,2.7705023428554743,50.0,4,2.7705023428554743,50.0,4,2.7705023428554743,50.0,4,2.7705023428554743,50.0,4,-3.5805716705601065,50.0,4,-3.5805716705601065,50.0,4,-3.5805716705601065,50.0,4,-3.5805716705601065,50.0,4,0.07290400972053135,100.0,1.0,0.07290400972053135,100.0,1.0,0.07290400972053135,100.0,1.0,0.0,0.07290400972053135,100.0,1.0,0.0,0.6313744536182497,100.0,1.0,0.6313744536182497,100.0,1.0,0.6313744536182497,100.0,1.0,0.0,0.6313744536182497,100.0,1.0,0.0
WMB,58.549,-1.588682078156367,50.0,4,-7.615593837453661,0.0,2.0,-1.9750909652312632,33.33333333333333,3.0,-7.615593837453661,0.0,2.0,1.04216762568905,50.0,4,-5.169185742833338,0.0,2.0,1.0,-1.588682078156367,50.0,4,-7.615593837453661,0.0,2.0,0.0,18.447751491066523,75.0,4,1.6254359590359035,50.0,2.0,18.447751491066523,75.0,4.0,1.6254359590359035,50.0,2.0,18.447751491066523,75.0,4,1.6254359590359035,50.0,2.0,0.0,18.447751491066523,75.0,4,1.6254359590359035,50.0,2.0,0.0,-1.4072430885400444,50.0,4,9.563573308390527,66.66666666666666,3,-1.4072430885400444,50.0,4,-1.4072430885400444,50.0,4,-4.093148067299901,75.0,4,-4.093148067299901,75.0,4,-4.093148067299901,75.0,4,-4.093148067299901,75.0,4,2.6819268875982294,100.0,1.0,2.6819268875982294,100.0,1.0,2.6819268875982294,100.0,1.0,0.0,2.6819268875982294,100.0,1.0,0.0,1.9547496256862473,100.0,1.0,1.9547496256862473,100.0,1.0,1.9547496256862473,100.0,1.0,0.0,1.9547496256862473,100.0,1.0,0.0
HLN,10.875,5.445908777342745,50.0,4,-3.968462549277263,50.0,2.0,9.499293518921004,66.66666666666666,3.0,0.8000000000000007,100.0,1.0,5.445908777342745,50.0,4,-3.968462549277263,50.0,2.0,0.0,5.445908777342745,50.0,4,-3.968462549277263,50.0,2.0,0.0,4.582484778109075,75.0,4,1.6339869281045694,100.0,1.0,4.582484778109075,75.0,4.0,1.6339869281045694,100.0,1.0,4.582484778109075,75.0,4,1.6339869281045694,100.0,1.0,0.0,4.582484778109075,75.0,4,1.6339869281045694,100.0,1.0,0.0,4.0662243433624345,75.0,4,4.0662243433624345,75.0,4,4.0662243433624345,75.0,4,4.0662243433624345,75.0,4,-3.5555378219483402,50.0,4,-3.5555378219483402,50.0,4,-3.5555378219483402,50.0,4,-3.5555378219483402,50.0,4,3.2154340836012762,100.0,1.0,3.2154340836012762,100.0,1.0,3.2154340836012762,100.0,1.0,0.0,3.2154340836012762,100.0,1.0,0.0,1.602136181575431,100.0,1.0,1.602136181575431,100.0,1.0,1.602136181575431,100.0,1.0,0.0,1.602136181575431,100.0,1.0,0.0
XLE,83.62,7.91528833261681,100.0,4,5.043478260869572,100.0,1.0,4.021930209948255,100.0,3.0,5.043478260869572,100.0,1.0,7.91528833261681,100.0,4,5.043478260869572,100.0,1.0,0.0,7.91528833261681,100.0,4,5.043478260869572,100.0,1.0,0.0,8.177259558033168,100.0,4,-0.21286660359508547,0.0,1.0,8.177259558033168,100.0,4.0,-0.21286660359508547,0.0,1.0,8.177259558033168,100.0,4,-0.21286660359508547,0.0,1.0,0.0,8.177259558033168,100.0,4,-0.21286660359508547,0.0,1.0,0.0,2.6012788997519465,50.0,4,6.05158739372591,66.66666666666666,3,2.6012788997519465,50.0,4,2.6012788997519465,50.0,4,-23.349490643328743,0.0,4,-23.349490643328743,0.0,4,-20.52160777385932,0.0,4,-23.349490643328743,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYG,79.535,0.38079006087341494,50.0,4,1.2611828272734549,100.0,2.0,1.1093912366622494,66.66666666666666,3.0,1.2611828272734549,100.0,2.0,0.38079006087341494,50.0,4,1.2611828272734549,100.0,2.0,0.0,0.38079006087341494,50.0,4,1.2611828272734549,100.0,2.0,0.0,1.7378482999953482,75.0,4,0.025204788909904963,100.0,1.0,1.7378482999953482,75.0,4.0,0.025204788909904963,100.0,1.0,1.7378482999953482,75.0,4,0.025204788909904963,100.0,1.0,0.0,1.7378482999953482,75.0,4,0.025204788909904963,100.0,1.0,0.0,2.7328396225993368,100.0,4,2.7328396225993368,100.0,4,2.7328396225993368,100.0,4,2.7328396225993368,100.0,4,-4.670982306746819,0.0,4,-4.670982306746819,0.0,4,-4.670982306746819,0.0,4,-4.670982306746819,0.0,4,0.06299609424216257,100.0,1.0,0.06299609424216257,100.0,1.0,0.06299609424216257,100.0,1.0,0.0,0.06299609424216257,100.0,1.0,0.0,-0.2958952404935822,0.0,1.0,-0.2958952404935822,0.0,1.0,-0.2958952404935822,0.0,1.0,0.0,-0.2958952404935822,0.0,1.0,0.0
ETSY,58.06,-7.431941119990726,0.0,4,14.796356583149795,100.0,2.0,-1.9052312598516807,0.0,3.0,5.523513753327425,100.0,1.0,-3.9720869588470986,0.0,4,14.796356583149795,100.0,2.0,0.0,-7.431941119990726,0.0,4,14.796356583149795,100.0,2.0,0.0,0.11567831396430694,50.0,4,-1.1141475719991578,0.0,1.0,0.11567831396430694,50.0,4.0,-1.1141475719991578,0.0,1.0,4.703798101307122,50.0,4,-1.1141475719991578,0.0,1.0,0.0,0.11567831396430694,50.0,4,-1.1141475719991578,0.0,1.0,0.0,-2.6433655821556323,50.0,4,-2.6433655821556323,50.0,4,2.6201229281140215,50.0,4,-5.970235177357952,50.0,4,-14.20565338175458,25.0,4,-14.20565338175458,25.0,4,-10.904377029309643,50.0,4,-14.20565338175458,25.0,4,7.461734693877542,100.0,1.0,7.461734693877542,100.0,1.0,7.461734693877542,100.0,1.0,0.0,7.461734693877542,100.0,1.0,0.0,16.16221562809099,100.0,1.0,16.16221562809099,100.0,1.0,16.16221562809099,100.0,1.0,0.0,16.16221562809099,100.0,1.0,0.0
VCSH,79.455,-0.3460237848101899,25.0,4,-0.24130372707223957,0.0,2.0,0.013043430995418603,33.33333333333333,3.0,-0.24130372707223957,0.0,2.0,-0.3460237848101899,25.0,4,-0.24130372707223957,0.0,2.0,0.0,-0.3460237848101899,25.0,4,-0.24130372707223957,0.0,2.0,0.0,0.8693291134700631,75.0,4,0.6052343749108458,100.0,2.0,0.8693291134700631,75.0,4.0,0.6052343749108458,100.0,2.0,0.8693291134700631,75.0,4,0.6052343749108458,100.0,2.0,0.0,0.8693291134700631,75.0,4,0.6052343749108458,100.0,2.0,0.0,1.6481475133185874,100.0,4,1.6481475133185874,100.0,4,1.6481475133185874,100.0,4,1.6481475133185874,100.0,4,-1.5836911333145354,25.0,4,-1.5836911333145354,25.0,4,-1.5836911333145354,25.0,4,-1.5836911333145354,25.0,4,0.4822977384791205,100.0,2.0,0.4822977384791205,100.0,2.0,0.4822977384791205,100.0,2.0,0.0,0.4822977384791205,100.0,2.0,0.0,-0.20909897351412132,0.0,1.0,-0.20909897351412132,0.0,1.0,-0.20909897351412132,0.0,1.0,0.0,-0.20909897351412132,0.0,1.0,0.0
SCHD,24.0393,-0.053603577650473966,66.66666666666666,3,,,,-0.12716327051461862,50.0,2.0,,,,-0.053603577650473966,66.66666666666666,3,,,,,-0.053603577650473966,66.66666666666666,3,,,,,2.9245854791555947,66.66666666666666,3,,,,2.9245854791555947,66.66666666666666,3.0,,,,2.9245854791555947,66.66666666666666,3,,,,,2.9245854791555947,66.66666666666666,3,,,,,2.2067133549631412,100.0,3,2.2067133549631412,100.0,3,2.2067133549631412,100.0,3,2.2067133549631412,100.0,3,-12.69655402873877,33.33333333333333,3,-12.69655402873877,33.33333333333333,3,-12.69655402873877,33.33333333333333,3,-12.69655402873877,33.33333333333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USB,43.245,-5.633508992871727,25.0,4,9.144585998003274,100.0,2.0,-4.872488904104566,33.33333333333333,3.0,9.144585998003274,100.0,2.0,-5.633508992871727,25.0,4,9.144585998003274,100.0,2.0,0.0,-5.633508992871727,25.0,4,9.144585998003274,100.0,2.0,0.0,2.782358881444358,50.0,4,-1.869272585417281,50.0,2.0,2.782358881444358,50.0,4.0,-1.869272585417281,50.0,2.0,2.782358881444358,50.0,4,-1.869272585417281,50.0,2.0,0.0,2.782358881444358,50.0,4,-1.869272585417281,50.0,2.0,0.0,5.282515165602142,75.0,4,5.282515165602142,75.0,4,5.282515165602142,75.0,4,5.282515165602142,75.0,4,-13.767919245536842,50.0,4,-13.767919245536842,50.0,4,-10.116813987077277,50.0,4,-13.767919245536842,50.0,4,-2.3665996874302375,0.0,1.0,-2.3665996874302375,0.0,1.0,-2.3665996874302375,0.0,1.0,0.0,-2.3665996874302375,0.0,1.0,0.0,-0.22867596615594454,0.0,1.0,-0.22867596615594454,0.0,1.0,-0.22867596615594454,0.0,1.0,0.0,-0.22867596615594454,0.0,1.0,0.0
USHY,37.395,0.20349513991082535,50.0,4,1.383699786164172,100.0,2.0,1.0223741522228158,66.66666666666666,3.0,1.383699786164172,100.0,2.0,0.20349513991082535,50.0,4,1.383699786164172,100.0,2.0,0.0,0.20349513991082535,50.0,4,1.383699786164172,100.0,2.0,0.0,1.904322797674718,75.0,4,0.32513711507102805,100.0,2.0,1.904322797674718,75.0,4.0,0.32513711507102805,100.0,2.0,1.904322797674718,75.0,4,0.32513711507102805,100.0,2.0,0.0,1.904322797674718,75.0,4,0.32513711507102805,100.0,2.0,0.0,2.7580858666919505,100.0,4,2.7580858666919505,100.0,4,2.7580858666919505,100.0,4,2.7580858666919505,100.0,4,-5.217368359159591,0.0,4,-5.217368359159591,0.0,4,-5.217368359159591,0.0,4,-5.217368359159591,0.0,4,0.5812809574589961,100.0,2.0,0.5812809574589961,100.0,2.0,0.5812809574589961,100.0,2.0,0.0,0.5812809574589961,100.0,2.0,0.0,-0.39220989991883837,0.0,1.0,-0.39220989991883837,0.0,1.0,-0.39220989991883837,0.0,1.0,0.0,-0.39220989991883837,0.0,1.0,0.0
HST,15.625,4.824228482006454,50.0,4,9.708628235149686,100.0,2.0,5.618351425051937,66.66666666666666,3.0,9.708628235149686,100.0,2.0,4.824228482006454,50.0,4,9.708628235149686,100.0,2.0,0.0,4.824228482006454,50.0,4,9.708628235149686,100.0,2.0,0.0,-2.5494825164702917,50.0,4,-3.5708839673557424,0.0,2.0,-2.5494825164702917,50.0,4.0,-3.5708839673557424,0.0,2.0,1.8378723620191995,75.0,4,-3.5708839673557424,0.0,2.0,0.0,-2.5494825164702917,50.0,4,-3.5708839673557424,0.0,2.0,0.0,-3.738643702568012,25.0,4,-3.738643702568012,25.0,4,-3.738643702568012,25.0,4,-3.738643702568012,25.0,4,-8.294268773587564,25.0,4,-8.294268773587564,25.0,4,-5.241303735487957,25.0,4,-8.294268773587564,25.0,4,0.25923525599482744,100.0,1.0,0.25923525599482744,100.0,1.0,0.25923525599482744,100.0,1.0,0.0,0.25923525599482744,100.0,1.0,0.0,-0.12928248222366934,0.0,1.0,-0.12928248222366934,0.0,1.0,-0.12928248222366934,0.0,1.0,0.0,-0.12928248222366934,0.0,1.0,0.0
